200 40
NETWORK_TREE :
24 32 3 7 39 8 12 14 15 16 25 26 29 31
26 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40
27 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
28 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
29 1 2 3 7 8 9 10 11 12 13 14 15 17 18 19 21 22 23 24 25 27 28 29 31 32 33 35 36 38 39
30 1 19 36 7 26 14
31 2 4 23 7 8 13
32 36 6 7 14
33 1 33 2 20 37 22 24 9 25 30
34 32 1 34 2 3 36 39 40 8 9 10 11 12 14 15 17 18 19 20 24 25 27 28 30
35 1 2 3 5 6 8 9 10 11 12 13 14 17 21 23 25 26 27 28 30 31 32 33 34 36 37 38 39
36 32 1 33 34 2 35 6 7 10 11 16 18 20 22 25 26 28 30
37 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 20 22 23 25 27 28 30 31 33 34 36 37 38 40
38 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 21 22 23 24 25 26 27 28 29 31 32 35 36 37 38 39 40
39 1 6 8 9 11 14 15 16 17 18 19 21 22 23 24 29 30 31 32 33 34 35 37 38 39
40 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 26 27 28 29 30 31 32 33 35 36 37 38 39
41 29 15
42 32 1 5 25 11 29
43 2 3 4 40 9 10 12 15 21 22 23 24 25 27
44 2 35 4 37 38 7 10 11 13 20 23 27 28 30 31
45 3 4 6 7 9 10 11 14 16 17 18 19 20 24 27 28 29 32 33 34 35 36 38 39 40
47 1 2 3 4 5 8 9 13 14 15 16 17 18 19 20 21 22 24 25 28 29 31 32 34 35 36 38 40
48 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 26 27 29 30 31 32 33 34 35 36 37 38 39 40
49 1 2 4 5 6 7 8 9 10 11 13 15 16 17 18 20 21 23 24 25 26 27 28 30 32 33 34 35 36 40
50 1 2 3 6 7 8 9 10 12 13 14 15 16 18 19 20 24 26 27 28 29 31 32 33 34 35 36 37 38 39 40
51 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40
52 1 2 3 4 5 6 7 8 10 11 12 13 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 35 36 37 38 39
53 33 1 2 3 4 5 38 6 39 9 10 11 14 21 22 23 25 28 29 31
54 18 22 23 10
55 34 37 6 39 8 40 9 12 14 15 17 18 20 21 22 23 24 26 28 29 30 31
56 18 21 6 14
57 1 3 4 5 6 7 8 9 10 12 13 17 20 23 24 26 27 28 30 32 33 35 36 37 38 39
58 1 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 23 24 25 26 27 29 30 31 32 33 34 36 37 38 39 40
59 1 33 2 3 36 38 7 8 12 13 14 15 19 21 27 28 30 31
60 33 1 23 40 24 30
61 16 1 4 5 38 10 31 15
62 16 1 22 13 31 15
63 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
64 32 33 7 25 9 26 11 14 31
65 1 2 3 4 6 7 10 12 13 14 15 16 19 21 22 25 26 27 28 29 30 31 35 36 38 39 40
66 16 34 21 22 39 8 31
67 32 33 1 34 4 37 6 7 39 8 40 9 10 12 16 17 19 20 22 23 25 28 29 30
68 1 2 3 4 5 6 7 8 10 12 14 15 16 17 19 20 21 22 24 25 26 27 28 29 30 31 32 36 39 40
69 34 38 8 40 10 12 19 20 21 23 24 25 28
70 5 38 23 29 15
71 1 2 3 5 7 8 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 31 33 34 35 36 37 38 39 40
73 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 36 37 38 39 40
74 1 3 4 5 8 9 10 11 12 13 14 15 16 17 19 21 22 25 28 29 30 31 32 33 34 35 38 39
75 2 3 4 5 6 7 11 12 13 14 16 17 18 19 20 22 23 24 25 28 29 30 31 32 33 34 36 38 40
76 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
77 32 21 8 12 30
78 17 33 37 38 6 30 31
80 1 2 3 5 7 8 10 11 13 14 17 18 20 22 23 25 27 28 29 30 31 32 34 36 37 38 39 40
81 32 1 2 34 3 4 36 38 6 40 8 9 10 12 17 18 20 22 23 24 29 30
82 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 40
83 1 2 3 38 7 8 40 11 13 16 17 18 19 20 21 23 26 29 31
84 32 34 2 4 37 6 38 40 10 11 12 14 15 18 23 27 28 29 31
85 1 2 4 5 6 7 8 9 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
86 1 2 3 4 5 8 9 10 11 12 13 15 16 17 18 20 21 22 23 25 27 28 29 30 32 33 34 36 37 38 39 40
87 32 33 1 2 34 35 4 37 6 7 8 40 11 16 17 18 20 22 23 24 25 29 31
88 32 1 34 2 3 36 4 37 7 39 40 12 13 14 17 20 21 24 26 27 30 31
89 1 2 5 6 8 10 11 12 13 16 17 18 19 23 28 29 30 31 32 33 35 36 37 39 40
90 32 1 2 34 3 4 37 38 6 7 9 10 11 13 16 18 20 23 24 26 27 30
91 1 2 3 4 5 6 7 8 9 10 12 13 14 16 17 19 20 21 22 23 24 25 26 27 28 29 31 34 35 36 37 39 40
92 1 2 3 5 6 7 8 9 10 11 12 14 15 16 18 19 20 21 23 24 25 26 27 28 29 30 33 34 35 36 37 38 39
93 1 4 5 6 7 9 10 11 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 30 31 32 33 34 35 36 37 39 40
94 1 3 36 21 6 39 8
95 32 33 2 19 4 22 6 7 25 15
96 32 33 34 38 40 9 10 11 13 16 17 19 20 21 24 26 28
97 3 4 6 8 11 12 13 16 17 18 19 20 21 25 27 28 29 30 31 34 36 37 38 39 40
98 1 3 4 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 30 31 32 33 34 35 36 37 38
99 1 4 5 9 11 12 13 14 15 16 18 19 21 23 25 26 27 29 31 35 36 37 38 39 40
100 1 2 3 4 5 6 7 8 9 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 39 40
101 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 28 29 31 32 33 34 35 36 38 39 40
102 1 2 3 5 6 7 8 9 10 11 12 14 16 17 19 20 21 23 24 25 27 30 31 34 36 37 39 40
103 16 19 6 22 23 7 8 10 30
104 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
105 32 1 33 34 36 38 6 39 7 8 40 10 13 14 16 17 18 19 20 22 23 27 31
106 2 4 5 6 7 8 9 10 12 13 15 16 17 18 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35 36 37 38 40
107 32 34 35 36 5 6 38 23 7 40 11
108 32 1 35 38 7 39 8 40 10 11 12 13 14 15 17 20 22 23 27 28 29
109 32 18 2 37 21 38 7 25 11 28
110 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 38 39 40
111 34 12 13
112 1 2 4 5 7 8 9 10 11 13 17 18 20 22 23 24 26 28 29 30 31 32 33 34 35 37 38
113 1 3 4 5 6 7 8 10 11 13 15 16 17 18 19 23 24 25 26 27 28 30 32 34 38 39
114 3 5 37 6 38 8 40 9 14 16 22 23 28
115 36 22 10 28
116 1 2 34 3 35 36 38 7 40 9 11 12 14 15 16 18 22 23 27 28 29 30 31
117 1 3 4 5 6 7 8 9 10 11 12 13 15 18 19 20 21 22 24 26 27 28 30 31 32 33 34 36 37 39 40
118 2 3 4 5 6 7 8 9 11 12 13 16 17 18 20 21 22 23 24 25 26 27 28 30 32 33 34 35 36 37 39 40
119 34 2 36 37 6 40 10 11 12 16 20 25 29
120 19 3 5 22 7 25 27 11 14
121 6 7 9 10 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 30 31 32 34 35 36 37 38 39 40
122 32 35 36 38 40 9 10 11 12 15 17 20 23 26 29 30
123 33 1 2 3 4 36 37 6 38 39 7 40 9 13 14 16 18 26 30 31
124 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 20 22 23 24 25 26 27 31 32 34 37 38 39 40
125 2 3 35 4 37 38 39 7 8 10 12 15 17 18 19 22 23 25 28 29 31
126 2 3 6 8 9 11 12 13 16 17 18 19 22 24 26 28 29 30 32 33 34 35 36 37 38 39 40
127 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 21 22 24 25 26 27 28 29 31 32 33 34 35 36 38 39 40
128 3 4 6 7 8 9 10 11 12 14 15 16 17 18 20 21 23 24 25 26 27 29 30 32 33 34 35 36 37 38 39 40
129 35 4 7 40 8
130 1 33 34 36 4 5 37 6 39 40 9 10 12 13 14 16 17 19 21 22 26 27 28 30
131 32 33 1 34 3 4 36 38 11 13 14 21 25 26 31
132 1 17 4 22 6 40 10 14
133 32 19 35 20 37 6 25 14 31
134 1 2 3 35 38 8 11 14 15 16 17 18 21 24 25 26 29
135 33 1 2 34 36 6 9 10 11 13 14 15 17 18 19 25 26 28
136 1 33 35 4 37 5 38 7 39 40 10 13 16 17 18 20 22 23 24 26 28 29 31
137 1 3 4 5 6 8 9 11 14 15 16 19 20 21 23 24 25 26 27 28 29 30 32 34 35 36 37 38 39
138 34 3
139 1 2 3 4 5 6 7 9 10 11 12 13 14 15 17 18 19 20 21 22 23 25 26 27 28 29 31 35 36 37 38 40
140 34 9
141 33 2 34 35 3 4 37 5 8 10 11 13 14 18 19 22 24 25 26
142 3 4 5 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 30 31 33 34 35 36 37 38
143 32 34 35 4 39 40 9 10 16 23 25 29 30
144 16 19 5 10 14
145 33 3 36 6 38 24 11 29 15
146 33 19 35 25 14
147 2 3 4 5 6 8 9 10 12 13 14 15 16 19 20 21 22 25 26 28 29 30 32 33 34 35 36 37 38 39 40
148 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40
149 1 2 3 4 5 6 7 8 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
150 1 35 3 37 5 6 40 8 14 17 18 20 21 25 26 27 31
151 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 27 28 29 30 31 33 34 35 36 38 39 40
152 32 18 7 39 11
153 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40
154 32 1 35 3 36 37 39 8 10 12 13 14 16 17 20 22 23 24 25 29
155 1 2 3 4 5 7 8 9 13 14 17 19 20 21 22 23 24 25 26 29 30 31 32 33 34 36 37 39 40
156 32 33 3 4 36 38 39 8 10 12 13 19 23 27
157 32 33 34 36 10 16 21 22 25 26 27 28 29
158 32 1 33 2 34 35 6 38 7 8 12 16 18 19 20 21 23 24 30 31
159 2 3 4 5 6 10 12 14 15 17 18 19 21 23 24 25 27 28 29 35 36 37 38 39 40
160 34 3 5 7 40 10 12 17 18 19 23 25 26 27 28
161 2 3 4 5 6 7 8 9 11 12 13 14 15 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 34 35 37 38 39
162 1 2 4 5 6 8 9 10 11 12 13 14 15 17 21 22 23 24 26 31 32 33 34 35 36 37 39
163 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 35 36 37 38 39 40
164 2 5 6 7 8 9 10 12 13 14 17 18 19 20 21 22 23 24 27 28 29 31 32 35 36 39 40
165 33 19 3 38 6 28 31
166 1 2 3 4 6 9 10 11 12 14 16 19 20 22 24 25 27 28 29 30 31 32 33 34 35 37 38 39 40
167 33 1 4 36 5 37 6 39 10 12 13 15 16 18 20 22 24 25 26 28 29 30 31
168 1 34 3 5 39 7 40 9 10 11 13 15 16 21 23 28 30
169 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
170 1 2 3 4 5 6 7 8 9 10 11 13 15 21 22 23 26 28 30 31 33 34 35 36 37 39 40
171 1 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 36 37 38 39
172 38 6 7 39 40 24 13 29 14
173 33
174 33 2 37 38 6 10 11 12 18 19 23 24 25
175 37 6 7 12
176 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 32 33 34 35 36 37 38 39 40
177 2 21 10 15
178 32 35 37 6 39 8 40 9 12 14 16 17 19 20 23 25 26 28 30
179 1 2 4 5 6 8 11 12 13 14 15 16 18 25 26 27 28 29 30 31 33 34 35 37 39 40
180 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
181 1 17 19 22 40 15
182 32 1 34 2 3 35 4 37 5 38 40 9 11 12 16 20 21 28 29 30
183 33 2 34 3 35 5 38 6 7 39 8 40 9 11 12 16 21 22 23 24 26 27 31
185 1 2 3 4 5 7 8 9 10 11 13 16 17 19 20 21 22 23 24 26 27 29 30 31 32 34 35 36 37 38 39
186 34 35 36 37 5 6 9 11 13 16 18 21 27 31
187 7
188 18 3 19 36 22 6 38 23 40 26 10 14
189 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 27 28 29 30 31 32 33 34 35 37 38 39
190 32 33 2 36 5 39 7 40 8 10 11 13 14 16 19 20 21 24 25 26 27 28 31
191 2 3 37 8 10 12 18 20 21 24 26 29 31
192 16 17 34 4 6 23 10 12 14 31
194 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 26 27 30 31 32 33 34 35 37 38 39
195 1 34 35 4 5 6 40 11 12 17 20 24 27 31
196 1 2 3 4 6 8 12 15 16 17 18 19 20 21 22 27 28 29 30 32 34 35 36 37 40
197 1 2 3 4 5 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 40
198 6 23 10
COST_INSTALL_SERVER_AND_PROGRAMS :
0 11 4 3 4 4 3 4 5 5 2 5 3 5 2 2 5 5 5 5 2 3 4 2 5 3 5 3 3 5 4 4 4 1 5 3 4 4 2 5 3 2
1 9 3 1 3 3 2 3 5 1 2 1 3 4 5 1 1 3 5 5 1 3 5 2 3 5 2 1 2 2 4 1 5 4 2 5 3 2 1 2 4 1
2 15 4 4 3 4 5 5 2 1 4 5 5 2 3 3 2 1 3 3 3 2 3 1 5 3 5 5 1 3 5 1 4 5 4 5 5 5 1 3 5 5
3 11 2 1 2 3 2 2 4 1 3 5 4 5 1 3 1 4 4 1 2 2 4 2 2 5 3 3 3 5 1 4 2 1 2 5 1 3 3 4 2 5
4 11 1 2 3 4 4 3 2 3 2 3 1 2 2 4 5 3 5 4 1 3 4 2 5 4 4 4 1 5 1 2 4 4 3 5 2 1 3 2 1 4
5 8 1 3 2 5 4 3 2 5 4 3 1 5 4 3 1 2 4 3 1 5 5 5 2 4 4 5 4 4 2 2 5 4 5 2 3 3 5 3 3 2
6 8 2 3 1 4 5 3 1 4 3 4 1 2 5 2 4 4 5 4 2 3 3 1 2 3 1 4 3 1 1 1 3 2 1 1 4 5 2 2 3 3
7 7 5 1 3 2 1 2 2 2 1 4 3 5 2 2 5 4 3 4 2 1 4 3 2 2 3 3 5 1 3 1 4 3 3 3 3 1 3 2 3 4
8 11 4 3 4 1 2 3 3 5 5 3 4 1 4 3 1 4 1 4 3 2 1 1 1 5 3 4 4 4 5 4 5 4 5 1 4 4 5 3 3 5
9 10 3 3 1 1 3 1 1 1 5 4 2 4 3 5 2 3 1 4 1 5 4 1 2 1 5 3 1 3 3 1 3 3 2 2 5 5 2 5 3 3
10 10 2 3 4 1 4 4 5 1 4 2 2 5 1 4 2 5 4 1 4 1 4 1 2 2 3 5 4 2 4 3 3 1 3 3 1 1 1 2 1 1
11 8 1 2 4 4 3 1 4 5 4 5 1 1 2 5 3 5 4 4 1 2 5 4 5 5 4 1 3 2 5 5 5 4 1 1 2 5 3 1 3 2
12 6 1 1 3 5 5 4 2 4 5 3 5 3 1 1 4 1 5 5 5 3 3 1 1 5 4 5 5 3 2 4 1 4 3 3 1 2 4 3 5 3
13 7 3 3 3 2 3 4 3 2 3 3 4 2 4 2 2 4 5 1 4 4 3 1 1 2 5 3 4 2 5 5 1 1 5 1 5 1 4 3 5 2
14 12 5 4 3 4 5 4 3 4 2 2 4 1 4 1 2 2 5 1 5 5 2 1 2 1 4 5 5 5 5 2 1 1 1 3 5 4 5 3 4 4
15 6 1 4 5 4 1 3 1 5 4 3 2 1 4 4 5 1 5 5 5 2 1 3 4 1 2 5 3 1 2 1 1 3 5 5 4 1 2 3 3 2
16 9 5 2 3 1 3 4 4 5 3 1 1 5 1 3 1 3 5 1 1 4 4 2 4 1 2 3 4 1 2 2 5 1 3 1 3 3 2 4 1 3
17 12 2 5 3 5 2 5 4 4 5 1 1 1 1 2 4 1 5 5 4 1 1 3 2 5 3 5 3 1 1 2 1 4 1 5 1 3 4 5 2 3
18 6 4 1 4 5 3 1 1 1 2 4 2 1 1 2 4 1 5 2 2 2 1 4 4 1 5 5 1 1 3 4 1 4 4 1 4 2 3 3 1 5
19 10 5 2 1 2 1 1 2 4 5 4 2 4 1 2 3 1 3 5 3 5 3 5 5 2 4 2 4 3 2 5 2 2 2 1 3 3 1 4 1 3
20 12 5 1 3 5 1 4 3 2 1 2 3 5 4 3 5 5 3 3 5 1 5 1 4 5 2 1 2 3 1 2 4 1 1 3 1 3 5 1 1 1
21 11 2 3 5 4 4 1 5 4 1 3 1 1 2 1 1 4 2 5 1 1 2 2 5 2 2 2 5 5 3 4 1 1 5 5 2 5 3 4 3 5
22 9 1 3 5 4 2 5 1 5 3 3 1 2 5 4 5 4 3 3 2 3 2 2 2 4 4 1 1 2 5 3 2 3 5 3 1 4 3 3 2 3
23 7 2 3 5 2 1 1 5 4 5 2 4 3 4 2 5 1 4 4 2 3 5 3 2 5 4 2 2 1 4 1 1 3 1 2 4 3 3 3 1 5
24 8 2 2 4 5 2 3 3 1 4 3 2 3 2 5 3 5 5 2 5 3 4 5 3 4 1 4 3 1 4 3 2 4 5 2 2 4 1 5 2 4
25 13 1 4 4 3 3 5 3 1 4 5 3 3 4 1 1 5 3 4 3 1 3 1 5 5 2 2 2 2 3 3 1 1 4 2 5 4 2 4 3 1
26 11 5 3 3 4 4 4 1 5 4 5 4 3 3 4 3 1 1 4 4 1 5 2 2 1 4 5 3 5 2 5 1 1 1 5 3 3 2 1 4 2
27 8 1 5 1 1 4 2 5 5 5 1 5 4 4 2 2 3 5 1 4 4 1 4 2 1 1 5 2 2 2 2 5 2 4 5 5 4 4 3 3 2
28 13 2 3 5 3 1 1 3 4 2 5 4 5 1 5 2 5 5 1 1 2 4 3 4 4 5 5 4 3 3 5 5 1 1 2 5 4 5 2 5 4
29 8 4 5 4 1 5 1 3 4 5 1 2 4 3 1 5 1 2 2 4 4 3 5 4 5 3 1 3 5 5 1 4 1 2 2 5 4 2 2 2 4
30 13 4 2 2 5 3 2 3 2 1 2 3 4 5 2 1 3 3 2 5 3 4 1 2 3 4 3 2 5 3 2 4 1 4 4 5 3 4 5 1 1
31 10 3 1 1 5 1 5 4 4 4 4 1 4 4 2 1 5 1 5 3 1 1 1 3 2 3 3 1 5 4 5 2 1 5 3 4 3 1 1 1 5
32 8 4 5 5 2 1 1 3 3 4 5 4 2 2 1 3 4 1 2 1 3 1 4 4 4 2 3 2 4 2 4 4 5 1 5 1 3 1 3 1 5
33 6 3 5 1 2 5 3 1 3 5 3 1 5 2 1 3 5 5 3 2 1 5 3 2 3 4 1 4 1 5 2 3 3 5 4 2 4 3 3 4 4
34 10 2 2 1 1 2 1 1 1 1 2 5 1 4 3 2 3 4 1 4 5 2 4 5 4 3 3 1 1 2 5 1 3 3 1 4 1 4 3 2 2
35 8 2 2 4 5 3 2 1 5 3 2 5 4 5 4 4 2 5 4 2 1 5 3 2 5 4 3 3 5 3 1 3 2 3 2 5 5 4 1 2 5
36 6 3 5 3 3 1 4 4 4 3 1 1 4 4 1 4 3 2 1 1 4 5 1 5 3 4 2 4 2 2 3 1 3 2 3 1 3 5 1 1 2
37 15 1 3 4 1 1 4 2 1 3 5 4 2 1 5 1 2 1 3 4 3 4 2 4 5 3 1 5 3 2 5 5 3 5 1 4 2 1 4 4 1
38 7 5 1 4 2 2 1 4 5 4 5 4 2 3 4 3 1 3 5 1 2 3 5 1 3 1 4 3 1 2 4 1 2 3 3 5 2 2 2 5 2
39 15 1 1 3 1 3 3 4 1 5 4 2 3 3 2 1 4 1 1 2 2 1 3 4 2 3 3 5 2 4 4 1 4 1 3 5 3 3 2 3 1
40 9 4 5 4 3 2 1 2 1 2 3 1 1 4 5 2 3 5 1 2 3 4 2 3 2 1 3 1 4 4 2 2 4 1 1 1 3 4 3 4 5
41 14 5 3 1 5 4 1 3 2 4 1 4 4 2 1 3 1 1 2 4 3 4 4 1 3 4 1 1 4 3 2 4 2 4 2 1 2 4 5 3 4
42 7 3 3 4 2 4 3 1 2 3 2 2 1 5 1 5 2 1 5 4 3 3 2 5 1 3 1 4 1 2 2 5 1 5 1 3 1 4 2 1 2
43 14 2 2 1 2 1 3 5 2 5 3 5 3 4 1 2 4 2 5 4 3 2 5 5 3 2 3 2 4 4 2 3 2 1 4 3 3 2 2 5 3
44 9 5 2 2 1 1 3 2 4 4 5 3 4 5 5 1 2 3 4 4 1 2 3 3 5 5 4 1 3 2 1 3 3 3 1 1 3 3 2 5 3
45 14 3 5 5 5 2 1 4 4 1 3 4 1 1 4 4 3 5 3 1 5 2 2 4 4 1 3 3 3 4 4 1 5 1 1 5 4 2 5 5 3
