200 100
NETWORK_TREE :
1 1 2 4 69 71 9 73 74 10 75 76 13 78 79 81 17 18 19 84 22 86 24 90 92 29 93 94 95 96 37 40 41 48 49 50 52 53 61 62
2 64 34 99 36 68 9 76 47 48 82 21 22 89 91 28 61 94
3 65 67 3 6 73 77 78 18 83 84 20 21 85 86 88 24 26 94 95 96 36 37 41 42 44 50 52 61
4 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 33 35 36 37 38 39 40 41 42 43 44 45 46 47 48 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 97 98 99
5 34 2 4 36 5 6 72 74 11 12 51 20 87 56 59 27 91 92
6 1 2 3 4 6 9 10 11 12 14 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 35 38 39 41 42 46 47 49 50 51 52 53 54 55 57 58 59 61 63 64 65 66 69 71 72 73 74 75 77 78 79 80 81 83 84 87 88 90 91 92 94 95 96 99 100
7 2 3 7 8 9 10 13 14 18 19 22 25 28 29 30 32 33 35 36 44 45 46 48 49 51 53 55 56 61 64 67 69 72 73 74 75 76 78 79 81 87 88 90 92 93 94 96 97 98 99 100
8 64 65 35 7 39 81 83 52 84 85 53 22 56 25 27 59 92 30
9 65 66 68 4 5 69 6 7 8 72 73 9 74 79 80 85 21 22 86 23 88 24 89 26 91 92 28 93 30 94 31 96 100 38 40 41 43 45 46 49 51 55 56 57 58 59 61 62
10 96 64 65 2 67 36 5 7 9 77 48 51 20 22 24 88 28 92 93 94 63 95
11 1 2 3 4 70 71 8 72 76 78 79 17 19 84 87 23 24 88 90 26 27 91 92 29 30 31 95 96 33 34 99 38 41 42 43 44 46 48 51 52 53 54 55 57 60 63
12 65 2 6 8 11 76 12 77 13 15 79 80 81 18 20 21 85 86 87 24 88 90 27 91 28 92 95 32 99 35 100 37 40 42 47 48 49 50 52 56 57 58 60 61 63
13 1 3 4 7 8 12 13 14 16 17 18 19 20 21 23 24 25 26 28 30 33 34 36 38 39 40 41 42 44 46 47 48 49 50 51 52 54 55 56 59 60 61 62 63 67 68 69 70 72 73 74 76 78 80 83 86 87 88 89 91 92 93 94 95 96 97 98 100
14 1 4 5 6 7 8 9 10 12 13 14 16 18 20 21 22 23 24 25 27 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 49 50 51 53 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 90 91 92 93 94 96 97 98 99 100
15 64 36 69 7 40 72 74 11 12 76 45 82 22 87 61 62 94
16 1 3 4 6 8 9 11 13 14 15 18 19 20 21 22 23 24 25 26 27 28 30 32 33 34 36 38 39 40 41 42 43 44 45 46 48 49 50 51 54 55 56 57 58 60 62 63 64 65 66 67 68 69 70 71 73 74 75 76 78 80 82 83 84 85 86 88 89 90 92 93 94 95 96 97 99 100
17 1 2 3 4 5 6 7 8 9 11 12 13 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 69 70 71 72 73 74 76 77 78 79 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99 100
18 35 70 8 41 42 47 80 17 19 21 53 57 58 92 28
19 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 80 81 82 83 84 86 87 88 89 90 91 92 93 94 95 96 97 98 100
20 98 5 30
21 64 2 5 69 70 71 73 9 11 77 79 80 18 86 24 93 94 30 31 32 33 99 40 49 50 53 55 57 58 60 61 63
22 1 71 8 74 77 15 80 82 83 20 85 87 23 25 93 31 33 99 35 44 50 53 54 61 62
23 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 35 36 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 59 60 64 65 66 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 94 96 97 98 99 100
24 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 29 31 32 34 35 36 38 39 42 43 47 48 49 52 53 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 78 81 82 83 84 85 87 88 89 90 91 92 93 94 95 96 97 98 99
25 66 3 4 5 70 7 11 13 79 80 18 19 21 87 27 92 30 96 35 40 41 42 45 48 52 56 57 58
26 64 3 68 5 71 72 73 11 76 12 14 78 17 18 20 21 23 89 29 95 32 33 37 38 40 47 48 49 50 53 54 55 59 60 61
27 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
28 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 65 66 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
29 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
30 70 12 77 15 63
31 32 17 56 41 27
32 18 66 68 90 28
33 3 5 71 8 9 10 12 76 79 80 17 18 82 19 84 92 93 30 31 35 38 39 40 43 48 53
34 1 2 3 4 7 8 9 10 11 12 13 14 16 17 18 19 21 22 23 24 25 26 27 29 30 31 33 34 35 36 39 40 41 42 43 44 45 46 47 48 49 52 54 56 59 60 61 63 64 65 66 69 71 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
35 64 32 65 66 4 5 71 10 43 75 44 77 45 14 80 52 89 90 59 60 28 93 95
36 1 2 4 5 8 9 11 14 15 16 18 19 21 22 23 24 25 26 27 29 30 31 32 33 34 37 38 40 41 43 44 45 47 48 49 50 52 53 54 56 57 59 61 64 66 67 68 69 70 73 75 77 79 80 83 84 85 86 87 88 89 93 95 97 98 99 100
37 3 69 7 72 80 20 21 86 23 87 88 25 26 90 28 29 31 36 39 44 46 51 54 55 63
38 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
39 65 69 5 70 6 7 71 72 8 73 9 75 11 12 13 78 79 15 80 81 17 18 19 20 84 21 87 27 93 30 96 97 33 98 39 40 41 42 43 45 47 48 52 57 59 60 62 63
40 50 51 40 56 25 62
41 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 18 19 20 21 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 50 51 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 97 98 99 100
42 1 68 69 70 7 71 10 12 78 14 79 18 22 87 88 90 26 91 93 29 95 98 34 45 48 54 57 58
43 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99 100
44 4 68 69 6 70 7 72 8 73 9 74 12 76 77 78 79 80 17 82 83 19 84 20 21 87 24 26 28 94 96 98 35 99 36 40 41 42 43 44 47 52 53 55 56 57 60 61
45 32 34 98 35 36 4 6 7 71 8 43 13 46 78 14 17 23 25 90 94 31
46 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 28 29 31 33 34 35 37 39 40 41 42 43 44 45 46 47 48 49 50 52 53 56 59 61 63 64 67 69 70 71 74 75 76 77 78 79 80 81 82 83 84 85 88 90 91 92 93 94 95 96 98 99 100
47 4 69 7 72 73 9 10 11 12 76 77 79 81 18 83 84 86 87 88 26 28 93 97 39 43 45 48 54 57
48 1 2 3 4 5 6 8 9 11 12 13 14 15 16 17 18 19 20 23 24 25 26 27 28 29 31 32 34 35 37 38 39 40 42 43 44 45 47 48 49 50 51 52 53 54 56 57 58 60 61 62 63 68 69 70 72 73 74 75 76 77 78 80 82 84 85 86 87 88 89 90 91 92 93 94 95 97
49 1 2 4 5 7 10 12 13 14 15 16 17 18 19 21 22 23 24 27 29 30 31 33 34 36 37 39 40 41 42 43 45 46 49 50 51 53 54 55 56 60 61 62 64 65 68 69 70 71 72 73 74 77 79 80 81 82 83 84 85 87 89 90 91 93 95 96 97 98 99
50 33 67 5 6 42 10 76 14 48 18 82 51 52 53 54 56 88 26 60 94 31 63 95
51 64 65 1 2 3 67 68 7 8 74 11 75 14 78 15 16 81 17 82 84 20 22 23 87 24 25 89 26 92 94 31 96 33 97 34 100 39 41 43 45 47 48 49 53 58 61 62
52 1 2 3 5 6 8 9 10 11 13 14 16 17 18 19 20 21 22 23 25 26 27 29 30 31 32 33 35 36 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 68 69 70 71 72 73 77 78 79 80 81 82 83 84 85 86 88 89 90 91 92 94 95 96 98 99 100
53 32 33 35 100 5 69 38 7 41 10 76 13 45 77 18 82 19 53 22 87 92 93 63
54 32 73 10 74 46 47 79 50 22 89 29 30 31 95
55 1 4 6 71 72 74 10 77 78 79 16 81 21 86 23 25 91 29 30 34 100 37 38 40 42 44 45 47 52 54 56 57 60 61 63
56 65 2 5 69 70 7 71 8 9 74 10 11 12 13 14 82 18 83 85 22 23 89 27 94 95 96 35 100 42 45 46 51 52 55 58
57 96 32 4 69 71 9 76 12 46 15 16 80 19 83 21 53 24 56 90 91 60 28
58 1 3 67 54 88 56 12 92 76 47
59 4 5 6 10 13 14 15 16 20 21 24 25 27 30 31 34 35 38 39 40 41 43 44 47 49 50 51 53 55 59 64 66 69 71 72 73 74 77 78 81 82 83 84 85 86 90 91 92 94 95 96 97 98 99 100
60 65 99 36 68 7 43 12 47 81 17 86 56 57 94
61 1 2 5 6 7 8 9 10 12 13 14 16 17 19 20 21 22 24 26 27 30 34 38 42 44 46 47 48 50 51 52 54 55 56 57 58 59 61 62 63 64 65 66 68 71 74 75 76 77 78 79 80 82 85 87 88 90 91 93 94 95 96 97 98 100
62 64 66 2 67 70 6 7 71 72 8 9 74 12 13 79 16 80 17 81 82 18 19 83 84 21 85 22 23 88 24 89 28 33 38 39 41 42 43 44 45 46 48 49 53 56 58 60 62
63 1 67 4 6 70 12 77 16 19 83 85 21 86 24 28 29 31 96 100 43 45 46 49 51 52 54 55 60 63
64 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 97 98 99 100
65 1 5 6 7 10 11 13 15 17 19 21 22 24 26 31 33 34 36 39 40 41 42 43 45 46 47 49 50 51 52 54 55 57 61 63 64 65 66 67 68 69 71 73 74 75 77 79 81 82 83 84 86 88 89 90 91 92 93 94 95 98 99
66 1 2 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 63 64 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 88 89 90 91 93 94 95 96 97 98 99 100
67 1 68 76
68 2 4 9 10 11 13 14 15 16 18 19 20 21 22 24 25 26 27 29 31 33 34 36 38 41 42 44 45 51 53 54 56 57 60 63 65 67 69 71 72 73 77 78 79 81 82 83 84 85 89 90 93 94 95 96 97 98 100
69 16 36 69 53 7 9 93 47
70 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 18 19 20 21 23 24 26 27 28 29 30 31 32 35 37 38 39 40 41 42 43 44 45 46 47 48 51 52 56 57 59 60 61 63 64 65 66 67 68 69 70 71 72 74 76 77 78 79 80 81 82 83 84 86 89 90 92 93 94 95 96 97 98 99 100
71 2 3 4 6 7 8 10 11 12 13 14 15 17 18 21 24 25 26 27 28 30 31 33 34 35 36 37 38 40 41 42 43 44 45 47 48 49 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 72 73 74 76 78 79 80 81 83 84 86 87 88 89 91 92 93 95 97 98 99
72 2 68 4 76 13 15 17 18 20 86 89 25 26 94 33 35 100 40 45 49 50 51 55 56 60 63
73 1 2 67 4 68 69 6 70 10 12 76 13 79 15 16 81 82 84 85 21 86 23 92 29 94 95 32 97 34 37 38 39 41 42 43 45 47 61 62
75 1 2 3 4 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 85 86 88 89 92 93 94 95 96 97 98 99 100
76 97 34 100 37 5 69 74 44 76 46 15 79 51 83 20 52 22 86 25 26 93
77 64 4 69 70 6 71 8 75 12 77 13 78 14 15 16 82 20 21 85 22 86 23 87 89 25 26 27 91 28 94 31 95 98 34 99 36 38 41 42 43 44 45 47 50 51 61
78 53 86
79 2 3 5 6 7 13 14 18 19 20 22 27 28 29 30 31 32 33 34 37 38 39 40 41 42 44 46 50 52 55 58 61 62 63 67 68 69 70 72 73 74 76 77 78 79 80 81 83 85 87 90 93 94 97 100
80 1 2 3 4 5 7 8 9 11 12 13 14 15 16 19 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 43 44 45 46 48 50 51 53 54 55 56 57 58 59 60 61 62 63 64 65 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99 100
81 64 56 74 63
82 4 6 8 9 11 12 13 14 16 17 20 21 22 24 28 29 30 31 33 35 37 38 40 42 43 47 49 50 51 53 55 58 60 63 64 65 69 70 71 73 76 78 79 80 81 85 86 87 90 92 95 97 98
83 2 3 4 5 6 7 9 11 13 15 16 17 19 20 21 22 23 25 26 28 29 30 34 35 36 38 42 43 44 45 48 49 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 70 71 72 73 76 78 79 81 82 83 84 85 86 88 90 91 92 93 94 95 98 100
84 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 82 84 85 87 88 90 91 92 93 94 95 96 97 98 99
85 99 70 73 41 11 47 84 20 87 89 60 92 93 63
86 67 4 69 5 8 73 74 10 11 76 78 15 80 81 20 89 26 27 94 95 34 40 45 46 47 50 51 54 59 60 63
87 3 6 7 8 9 11 13 16 18 20 21 22 23 24 25 27 28 29 32 33 36 37 38 40 43 44 45 46 48 50 51 52 53 54 55 56 57 61 63 64 66 69 70 71 73 74 75 78 79 80 81 83 85 86 87 88 89 91 93 95 96 97 98
88 1 4 5 9 10 13 15 16 17 18 19 20 22 23 25 26 28 29 30 31 33 34 35 36 38 42 43 44 45 47 49 50 51 52 53 54 56 57 58 59 63 64 65 66 70 71 72 74 77 78 81 83 84 88 89 91 92 93 94 95 96 97 98 100
89 65 5 71 72 9 10 11 76 12 13 77 78 14 79 18 82 19 85 87 88 26 91 27 28 29 31 32 33 97 34 36 37 38 41 42 45 47 53 54 57 60
90 64 98 99 68 70 8 74 11 75 44 14 16 49 82 86 23 55 87 88 89 90 95
91 64 33 97 36 100 37 39 40 77 15 51 21 88 58 92 61
92 1 66 70 6 7 72 73 75 13 16 80 17 83 19 20 85 22 87 90 91 31 96 32 33 98 35 39 41 47 50 52 54 58
93 65 5 69 70 6 7 10 11 75 14 15 82 84 20 21 85 86 22 87 25 92 29 30 94 31 99 35 100 36 38 41 49 52 53 54 55 57 58 59 60 61 63
94 2 3 5 6 7 9 10 11 12 15 16 18 19 20 21 23 24 25 26 27 28 30 33 34 35 36 37 38 40 41 42 44 45 47 48 50 52 53 54 56 57 59 60 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99 100
95 1 6 7 10 11 13 17 18 19 21 24 25 27 28 29 31 32 34 37 38 40 41 43 44 45 46 48 49 50 51 52 55 58 59 61 62 66 67 69 73 75 87 88 89 91 93 94 95 96 98 99 100
96 1 2 4 5 6 7 8 9 11 12 13 15 17 18 19 20 21 22 24 28 31 32 33 34 36 37 38 39 41 42 44 45 46 47 48 51 52 53 54 57 58 60 61 66 67 70 71 72 73 74 75 77 79 80 81 82 83 84 85 87 88 89 90 91 92 93 94 96 97 99
97 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 72 73 75 76 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
98 1 2 3 4 5 6 7 8 9 10 11 12 13 14 17 18 19 20 21 22 23 24 26 27 28 29 31 32 33 35 36 40 41 42 43 44 46 47 48 50 51 52 53 54 55 56 57 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 79 80 81 82 83 84 85 86 87 88 89 91 92 94 95 96 97 98 99 100
99 1 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 30 31 32 33 35 36 37 38 39 40 41 44 45 46 48 49 50 52 53 54 55 58 59 60 61 62 63 64 65 66 67 68 69 70 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
100 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 69 73 74 75 76 78 79 80 81 82 83 84 85 87 89 90 91 92 93 94 95 96 97 98 99 100
101 33 97 66 3 5 6 39 40 72 14 15 49 50 84 52 20 85 54 24 25 57 62 31 63
102 32 97 34 100 38 71 39 7 41 77 49 52 21 88 90 27 92 61 95 31
103 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 23 24 25 26 27 29 30 31 32 33 34 37 39 40 41 43 44 45 47 48 49 50 52 53 55 56 57 58 59 60 61 62 64 65 66 67 68 70 71 74 75 76 77 78 79 80 81 82 83 85 86 88 89 90 91 92 93 94 95 96 97 98 99 100
104 1 2 3 5 6 7 9 10 11 12 13 14 15 16 18 19 21 22 23 25 27 28 31 32 33 34 35 37 39 42 44 47 49 50 51 52 54 60 61 62 63 64 65 66 67 68 69 70 71 74 75 77 78 79 80 81 82 84 88 89 91 92 94 96 98
105 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98 99 100
106 50 19 4 36 100 9 42 14
107 34 35 21 70 54 7 8 10 74 75 27
108 65 1 2 68 12 77 13 14 81 82 24 90 28 33 98 36 100 37 40 42 43 47 52 53 57
109 1 2 4 5 6 8 10 12 15 23 25 26 27 30 31 35 36 37 39 40 41 44 45 48 49 50 51 52 53 55 56 57 60 62 64 66 67 71 72 73 74 75 77 78 80 81 83 84 86 89 90 92 93 94 96 97 98 99 100
110 2 4 5 6 7 9 10 12 15 16 17 18 20 22 23 24 25 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 55 56 57 58 60 61 62 63 64 65 66 68 69 70 71 72 75 76 77 78 81 84 86 89 90 91 92 93 96 97 98 99
111 1 3 4 8 9 10 11 12 13 16 18 20 24 25 27 30 31 33 34 35 36 40 49 50 51 56 57 58 59 60 61 62 64 66 67 68 69 70 71 72 74 77 78 80 81 84 85 87 94 95 96 99 100
112 1 3 5 6 7 9 10 12 13 14 15 16 17 18 20 22 24 26 27 28 30 31 33 34 35 36 41 42 44 45 46 48 49 51 52 53 54 57 58 59 60 61 62 63 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 94 95 96 97 100
113 83 57 26
114 96
115 1 67 3 6 7 9 11 77 78 16 17 81 83 20 85 23 87 88 25 89 28 29 32 97 36 38 45 52 55 63
116 1 2 4 5 6 7 9 12 13 15 18 19 20 21 22 24 26 27 28 31 33 35 37 38 39 42 43 46 48 49 50 51 53 54 57 58 61 62 63 65 66 77 78 79 80 81 84 87 88 89 91 92 93 97 99 100
117 2 4 5 7 8 9 10 12 13 15 18 19 20 23 24 25 27 28 29 31 32 33 34 36 37 38 40 41 42 48 49 51 52 53 54 55 58 59 61 63 68 69 70 72 73 74 77 78 79 80 83 88 89 90 91 92 93 94 95 96 97 98 99 100
118 48 80 54
119 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 45 46 48 50 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 85 86 87 88 90 91 92 93 95 96 97 98 99
120 67 5 69 6 73 74 75 13 77 78 15 80 17 20 21 86 24 89 30 95 31 96 34 99 100 37 38 39 40 43 44 46 48 51 54 58 59 60 63
121 1 2 3 4 5 6 7 8 9 10 11 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 32 33 34 36 37 38 41 42 43 44 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 78 79 81 83 84 85 86 88 89 90 91 92 93 94 95 96 97 98 99 100
122 64 3 67 68 4 5 6 9 13 15 81 82 20 24 90 93 95 96 34 35 38 40 43 47 49 53 54
123 2 4 68 70 7 8 9 73 11 75 76 79 81 17 24 91 92 28 29 31 95 32 97 35 36 38 39 40 42 46 47 50 52 54 55 60 61 63
124 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99
125 64 1 66 67 3 68 5 69 8 10 11 75 76 78 14 79 80 81 19 20 84 25 29 93 30 31 96 33 35 99 36 37 38 40 41 43 44 49 50 52 55 57 58 59 61 62
126 7 8 78
127 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 31 32 34 37 38 39 40 41 42 43 44 46 47 49 50 51 54 55 56 59 60 61 63 67 69 70 71 72 73 75 76 77 78 79 80 81 83 84 86 87 88 90 91 92 93 94 96 99 100
