200 5
NETWORK_TREE :
182 181 1.0 
151 145 7.0 
42 41 2.0 
19 16 9.0 
97 96 6.0 
172 171 6.0 
55 50 3.0 
132 125 5.0 
72 67 5.0 
147 146 3.0 
43 39 3.0 
131 130 6.0 
140 139 9.0 
189 188 10.0 
164 159 10.0 
190 183 2.0 
15 13 8.0 
198 197 2.0 
90 89 2.0 
81 80 1.0 
166 157 10.0 
128 127 10.0 
107 82 1.0 
133 125 4.0 
102 100 6.0 
91 89 5.0 
108 82 6.0 
129 126 1.0 
136 135 3.0 
148 147 3.0 
149 147 8.0 
150 149 2.0 
187 184 1.0 
20 19 3.0 
9 7 6.0 
75 74 5.0 
NODE_PROGRAM :
0 1 2 3 4 5  
126 2 3  
120 1 3 4 5  
70  
149  
18 1 2 4 5  
164  
47 2 4  
160 2  
132  
182 5  
169  
136 1 2 3 5  
55 2 3 4 5  
97  
188 2 3 4 5  
147  
143 2  
52  
23 3 4  
135 2 3 4  
167 5  
111  
109  
189 2 3 4 5  
54 1 2 3 4  
26 2 3  
140 1 4 5  
175  
57 2 4  
9 1 2 3 4  
198 2  
27 2 4 5  
101  
104 5  
125 5  
146 1 2 4 5  
88  
197 1 2  
82 3 4  
87  
171  
38  
83 4  
177 3 4  
110 4  
91  
34 1 3 4  
183 2 3 4 5  
66 1 2 4 5  
93  
161  
5 2 3 4 5  
127  
159  
56 5  
187 4  
12 1 3 5  
141 3  
53 1 3 5  
25 2 3 4  
178 4  
90 1 5  
81 1 3  
78  
194 3  
174 1 3 5  
122 2  
195  
176 1  
39 2 3 5  
45 2 3 4  
130  
4 1 3  
172 2 3  
112  
48 1 2  
11 1 5  
96 1 3  
61  
145 1 2 4 5  
41 3 5  
113 1 2 3  
158 1 2 3  
191 2 3 4 5  
184 1  
42 2 3  
15 3  
138  
3 1  
36 1 4  
115 3  
124 1 3 4  
20 2  
137 1 3 4 5  
142 4  
60 1 3 4 5  
117  
21 1 5  
105 3 4 5  
74 1 5  
148  
180 1 5  
28  
106 1 2  
13 1 2 3 5  
118 4 5  
95  
24  
73 2 4  
186 2 3 4 5  
67 1 4 5  
123 2 4  
139 2 5  
173 1 4  
133 2 3 4  
2 1  
92 3  
14 3 4 5  
166 2 3  
156 4 5  
107 1 2 3 5  
71 1 3  
108 1 4 5  
72 4  
94 5  
77 4  
84 1  
89  
63  
114 2 3 5  
44  
6 1 2 3 5  
80  
22  
31 1 3 4  
86 1 2 4 5  
162 1 3 4 5  
134 3  
199 3  
185  
151 2 3 4  
51 5  
144 2 3  
192 1 3 4  
10  
62 4 5  
152  
1  
58  
50 1 3 4 5  
181 2 4  
19  
8 1 4  
65 3 4 5  
154  
76  
179 1 3 5  
119 1 2 3 4  
155 1 2 3  
170 1 3 4 5  
153  
7 1 3 4 5  
157  
17  
102 2 4  
150 1 3 5  
29  
37 1 5  
98 1  
103 5  
196 2 5  
30 1 5  
16 4  
33 1 2  
79  
49 1 2 4 5  
193 1 4 5  
85 1 2 3 5  
131 1 2 3 4  
43  
128 1 2 3 5  
35  
32 3 4  
40 2 3 4 5  
129 2 3 5  
168 1 3 5  
99 3  
75  
165 5  
69 4  
116 1 2  
163  
68 1 2 3  
100 1 2 4  
190 2 4 5  
64 1 2 3 5  
46 2 3  
121 1 2 3 5  
59  
COST_INSTALL_SERVER_AND_PROGRAMS :
0 12.0 3.0 2.0 1.0 3.0 2.0  
126 7.0 4.0 3.0 2.0 1.0 1.0  
120 10.0 4.0 2.0 3.0 3.0 3.0  
70 8.0 4.0 1.0 3.0 4.0 5.0  
149 12.0 3.0 2.0 5.0 1.0 4.0  
18 15.0 4.0 3.0 3.0 4.0 5.0  
164 12.0 4.0 4.0 1.0 1.0 4.0  
47 12.0 1.0 4.0 5.0 5.0 2.0  
160 14.0 4.0 4.0 5.0 2.0 4.0  
132 14.0 2.0 3.0 2.0 4.0 1.0  
182 6.0 2.0 2.0 1.0 3.0 4.0  
169 13.0 2.0 1.0 2.0 2.0 3.0  
136 13.0 2.0 4.0 4.0 3.0 3.0  
55 10.0 5.0 1.0 2.0 4.0 5.0  
97 13.0 5.0 5.0 5.0 5.0 5.0  
188 11.0 4.0 4.0 4.0 2.0 2.0  
147 14.0 3.0 3.0 2.0 3.0 4.0  
143 14.0 1.0 5.0 3.0 1.0 3.0  
52 7.0 2.0 5.0 4.0 4.0 3.0  
23 13.0 3.0 4.0 3.0 1.0 1.0  
135 14.0 3.0 2.0 4.0 5.0 2.0  
167 7.0 2.0 1.0 2.0 5.0 4.0  
111 8.0 1.0 1.0 4.0 5.0 5.0  
109 7.0 1.0 2.0 1.0 2.0 3.0  
189 10.0 3.0 5.0 4.0 5.0 5.0  
54 14.0 4.0 1.0 1.0 4.0 2.0  
26 6.0 2.0 1.0 1.0 1.0 4.0  
140 13.0 1.0 3.0 3.0 3.0 4.0  
175 6.0 1.0 1.0 3.0 2.0 2.0  
57 15.0 4.0 4.0 4.0 4.0 4.0  
9 14.0 5.0 2.0 3.0 5.0 2.0  
198 13.0 3.0 1.0 5.0 4.0 3.0  
27 12.0 2.0 2.0 2.0 2.0 3.0  
101 12.0 2.0 1.0 3.0 3.0 1.0  
104 9.0 2.0 3.0 5.0 4.0 5.0  
125 14.0 2.0 3.0 2.0 2.0 1.0  
146 7.0 4.0 1.0 4.0 5.0 3.0  
88 7.0 4.0 3.0 5.0 5.0 4.0  
197 10.0 2.0 3.0 5.0 4.0 1.0  
82 9.0 3.0 1.0 4.0 5.0 3.0  
87 8.0 3.0 1.0 5.0 5.0 3.0  
171 6.0 1.0 4.0 2.0 4.0 4.0  
38 10.0 2.0 2.0 1.0 3.0 4.0  
83 9.0 2.0 2.0 4.0 2.0 2.0  
177 10.0 5.0 2.0 5.0 1.0 4.0  
110 8.0 3.0 4.0 1.0 5.0 2.0  
91 10.0 3.0 2.0 4.0 2.0 2.0  
34 10.0 4.0 3.0 5.0 2.0 3.0  
183 13.0 1.0 2.0 1.0 4.0 3.0  
66 6.0 5.0 2.0 4.0 1.0 2.0  
93 8.0 2.0 3.0 2.0 2.0 2.0  
161 10.0 1.0 3.0 2.0 1.0 5.0  
5 6.0 5.0 4.0 1.0 1.0 4.0  
127 8.0 2.0 4.0 1.0 5.0 5.0  
159 12.0 1.0 2.0 4.0 4.0 3.0  
56 12.0 1.0 2.0 1.0 1.0 5.0  
187 13.0 4.0 1.0 3.0 2.0 5.0  
12 11.0 1.0 1.0 1.0 1.0 1.0  
141 8.0 3.0 1.0 4.0 2.0 1.0  
53 10.0 5.0 4.0 3.0 5.0 3.0  
25 6.0 1.0 4.0 2.0 4.0 4.0  
178 7.0 4.0 4.0 2.0 1.0 5.0  
90 7.0 2.0 1.0 1.0 3.0 3.0  
81 11.0 3.0 2.0 3.0 3.0 5.0  
78 6.0 1.0 1.0 4.0 2.0 3.0  
194 12.0 1.0 3.0 2.0 4.0 5.0  
174 8.0 5.0 1.0 3.0 3.0 3.0  
122 6.0 4.0 1.0 3.0 3.0 2.0  
195 8.0 5.0 2.0 3.0 2.0 1.0  
176 6.0 5.0 2.0 4.0 1.0 1.0  
39 13.0 2.0 2.0 2.0 5.0 4.0  
45 9.0 1.0 3.0 4.0 5.0 1.0  
130 9.0 3.0 2.0 3.0 5.0 4.0  
4 14.0 1.0 4.0 3.0 3.0 4.0  
172 10.0 2.0 5.0 5.0 1.0 4.0  
112 10.0 3.0 3.0 4.0 4.0 2.0  
48 6.0 4.0 4.0 3.0 2.0 2.0  
11 8.0 2.0 3.0 1.0 5.0 5.0  
96 15.0 3.0 4.0 2.0 2.0 3.0  
61 8.0 1.0 4.0 1.0 5.0 2.0  
145 6.0 5.0 5.0 3.0 4.0 4.0  
41 14.0 1.0 3.0 2.0 1.0 3.0  
113 13.0 4.0 5.0 3.0 2.0 2.0  
158 8.0 2.0 1.0 3.0 4.0 5.0  
191 9.0 3.0 5.0 3.0 3.0 1.0  
184 9.0 5.0 2.0 4.0 5.0 2.0  
42 13.0 2.0 4.0 5.0 1.0 1.0  
15 7.0 3.0 3.0 5.0 2.0 3.0  
138 12.0 2.0 2.0 5.0 4.0 1.0  
3 9.0 1.0 2.0 4.0 1.0 2.0  
36 6.0 4.0 4.0 5.0 4.0 4.0  
115 9.0 4.0 5.0 3.0 2.0 3.0  
124 15.0 1.0 5.0 1.0 5.0 4.0  
20 15.0 4.0 2.0 1.0 4.0 3.0  
137 14.0 5.0 1.0 5.0 3.0 5.0  
142 11.0 2.0 1.0 5.0 5.0 1.0  
60 6.0 1.0 4.0 2.0 2.0 1.0  
117 7.0 4.0 1.0 1.0 4.0 1.0  
21 9.0 4.0 2.0 1.0 2.0 2.0  
105 7.0 5.0 2.0 1.0 3.0 4.0  
74 15.0 3.0 5.0 2.0 5.0 2.0  
148 10.0 1.0 2.0 4.0 2.0 3.0  
180 14.0 4.0 1.0 2.0 1.0 3.0  
28 6.0 2.0 5.0 1.0 3.0 5.0  
106 11.0 3.0 2.0 1.0 5.0 4.0  
13 8.0 1.0 4.0 3.0 4.0 3.0  
118 6.0 4.0 1.0 4.0 4.0 5.0  
95 8.0 5.0 3.0 5.0 1.0 2.0  
24 6.0 1.0 3.0 2.0 5.0 3.0  
73 8.0 4.0 2.0 2.0 2.0 2.0  
186 14.0 1.0 3.0 1.0 4.0 1.0  
67 8.0 5.0 3.0 4.0 1.0 2.0  
123 7.0 1.0 5.0 5.0 4.0 2.0  
139 10.0 3.0 2.0 5.0 3.0 4.0  
173 6.0 1.0 3.0 4.0 4.0 5.0  
133 13.0 3.0 3.0 1.0 5.0 5.0  
2 11.0 2.0 2.0 2.0 5.0 4.0  
92 10.0 5.0 4.0 4.0 5.0 3.0  
14 12.0 2.0 3.0 1.0 1.0 4.0  
166 10.0 1.0 4.0 2.0 1.0 1.0  
156 11.0 5.0 1.0 1.0 3.0 4.0  
107 6.0 3.0 4.0 1.0 5.0 1.0  
71 7.0 5.0 1.0 4.0 5.0 4.0  
108 15.0 2.0 5.0 1.0 2.0 3.0  
72 14.0 3.0 5.0 2.0 3.0 4.0  
94 12.0 3.0 5.0 1.0 5.0 5.0  
77 11.0 4.0 2.0 3.0 2.0 2.0  
84 15.0 3.0 5.0 4.0 4.0 3.0  
89 11.0 2.0 4.0 2.0 5.0 3.0  
63 9.0 5.0 3.0 4.0 4.0 1.0  
114 8.0 3.0 3.0 3.0 2.0 1.0  
44 14.0 4.0 5.0 1.0 3.0 4.0  
6 6.0 2.0 1.0 4.0 5.0 4.0  
80 11.0 4.0 2.0 1.0 4.0 4.0  
22 15.0 4.0 1.0 2.0 3.0 3.0  
31 12.0 5.0 5.0 3.0 5.0 5.0  
86 15.0 1.0 5.0 2.0 1.0 5.0  
162 6.0 2.0 1.0 4.0 1.0 5.0  
134 15.0 4.0 1.0 4.0 3.0 3.0  
199 7.0 2.0 2.0 5.0 4.0 2.0  
185 6.0 2.0 1.0 2.0 2.0 3.0  
151 15.0 5.0 5.0 5.0 2.0 4.0  
51 15.0 3.0 3.0 4.0 4.0 3.0  
144 8.0 2.0 2.0 2.0 4.0 2.0  
192 13.0 2.0 5.0 4.0 2.0 1.0  
10 15.0 2.0 2.0 2.0 2.0 1.0  
62 13.0 3.0 1.0 5.0 2.0 3.0  
152 7.0 4.0 3.0 3.0 2.0 1.0  
1 11.0 5.0 2.0 3.0 3.0 4.0  
58 9.0 4.0 4.0 1.0 2.0 1.0  
50 13.0 3.0 3.0 2.0 5.0 2.0  
181 11.0 1.0 4.0 2.0 5.0 3.0  
19 14.0 3.0 5.0 5.0 5.0 2.0  
8 6.0 4.0 3.0 5.0 2.0 1.0  
65 13.0 2.0 1.0 4.0 2.0 4.0  
154 8.0 2.0 3.0 3.0 4.0 5.0  
76 13.0 4.0 2.0 3.0 4.0 1.0  
179 14.0 4.0 1.0 1.0 5.0 4.0  
119 14.0 1.0 3.0 2.0 4.0 4.0  
155 15.0 5.0 2.0 1.0 5.0 2.0  
170 9.0 3.0 4.0 1.0 4.0 1.0  
153 8.0 5.0 5.0 2.0 5.0 1.0  
7 14.0 2.0 5.0 4.0 3.0 2.0  
157 9.0 1.0 3.0 4.0 5.0 4.0  
17 6.0 1.0 4.0 2.0 1.0 5.0  
102 15.0 5.0 4.0 5.0 3.0 1.0  
150 6.0 2.0 4.0 2.0 4.0 5.0  
29 15.0 5.0 2.0 4.0 3.0 3.0  
37 11.0 4.0 3.0 1.0 5.0 2.0  
98 14.0 2.0 4.0 2.0 2.0 5.0  
103 15.0 1.0 3.0 4.0 5.0 5.0  
196 6.0 3.0 5.0 5.0 2.0 4.0  
30 14.0 3.0 1.0 1.0 1.0 2.0  
16 14.0 4.0 4.0 3.0 3.0 4.0  
33 10.0 4.0 2.0 4.0 3.0 3.0  
79 15.0 5.0 3.0 4.0 1.0 2.0  
49 6.0 5.0 3.0 4.0 2.0 2.0  
193 7.0 5.0 5.0 3.0 2.0 3.0  
85 12.0 5.0 4.0 2.0 3.0 2.0  
131 12.0 4.0 1.0 2.0 2.0 3.0  
43 6.0 3.0 5.0 4.0 3.0 2.0  
128 6.0 1.0 1.0 5.0 3.0 4.0  
35 12.0 2.0 1.0 5.0 3.0 4.0  
32 12.0 5.0 5.0 4.0 5.0 2.0  
40 7.0 3.0 4.0 1.0 4.0 4.0  
129 11.0 1.0 5.0 2.0 5.0 5.0  
168 7.0 5.0 3.0 4.0 5.0 3.0  
99 14.0 1.0 1.0 1.0 4.0 4.0  
75 6.0 1.0 5.0 5.0 4.0 5.0  
165 15.0 1.0 1.0 2.0 5.0 1.0  
69 13.0 4.0 2.0 5.0 4.0 3.0  
116 11.0 3.0 3.0 4.0 2.0 1.0  
163 10.0 5.0 2.0 5.0 3.0 3.0  
68 9.0 3.0 2.0 5.0 4.0 4.0  
100 9.0 4.0 3.0 1.0 4.0 2.0  
190 12.0 1.0 2.0 1.0 3.0 5.0  
64 14.0 4.0 2.0 3.0 3.0 1.0  
46 8.0 2.0 4.0 4.0 2.0 2.0  
121 7.0 2.0 3.0 2.0 3.0 4.0  
59 14.0 4.0 4.0 2.0 4.0 1.0  
