200 10
NETWORK_TREE :
48 1 3 8 9  
79 2 4 5 8 9  
181  
88 7  
188 2 5 7 8 10  
143 1 8  
80 2 4 6 7 10  
9 1 4 8 9 10  
8 1 10  
66 4  
180 2 4 6 7 8 10  
115 1 2 3 6 8 9  
125 1 4  
185 1 5 7 8 9  
68 7  
5 3 4 5  
152 2 4 6 10  
172 1 2 3 5 6 8 9 10  
130 1 3 4 7 8 10  
192 1 2 3 4 5 6 7 8 10  
23 1 2 9 10  
33 7  
106 1 2 5  
135 1 2 3 4 9 10  
82  
40 1 4 6  
127 1 2 4 5 6 9 10  
60 1 3 4 6 7 8 9 10  
196 3 4 6 10  
108 1 2 5 7  
126 1 2 3 4 5 6 7 9  
58 5 6 7 9  
187 2 4 5 10  
194 1 3 4 5 8 10  
7 1 2 3 4 5 6 8 9 10  
118 3  
22 1 3 4 5 6 7 9  
178 6  
161  
50 1 2 3 4 6 7 9 10  
17 2 3 6 7 8 9 10  
46 2 4 5 6 10  
6 1 2 3 4 6 8 10  
142 2 3 8  
190 1 5 7  
191 2 4 5 6 7 9  
44 1 2 6 9 10  
83  
74 4 5 10  
105 1 5 6 7 9  
165 1 2 3 4 6 7 9  
77 1 8  
91  
63 2 4 8 9  
16 3 4 9 10  
151 1 2 4 5 6 8 9 10  
37 1 2 4 5 6 7 8 9 10  
100  
176  
140 3  
96 1 3 8 9  
162 5 8 10  
30 1 3 7 10  
121  
158 1 2 3 5 8 10  
154 1 2 3 4 8 9 10  
45 2 3 4 5 7 9  
169 5 8  
171 3 6 9 10  
153 2 4 5 7 8  
55 1 3 5 6 10  
27 8  
112 2 3 4 5 8 9  
99 1 3 5 6 7 9  
20  
81 1 2 3 4 7 8 9  
138  
72 1 3 5 6 8 9 10  
47 1 2 3 9 10  
26 1 2 3 5 6 7 8 9 10  
179 2 3 4 5 6 7 8 9 10  
93 3 4 6 7 8 9  
51  
84 1 5 6 8  
67 1 2 3 4 5 8 9  
167 2  
182 7 8  
89 2  
18 6 10  
43 1 6 7 8 9  
148 1 2 6 7 8  
1 2 3 4 5 6 8 9 10  
49 1 2 3 4 5 8 9 10  
28 2 3 5 6 9  
173 1 2 3 5 6 7 8 9  
29 7 10  
62 1 4 7 8  
31 1 2 3 4 5 6 7 8 10  
75  
174 2 3 4 5 8  
41 1 3 4 5 6 8 9 10  
198 2 3  
54 2 3 5 6 7 8 10  
175 5 8 10  
94 4 5 7  
136 1 2 3 5 6 7 8 9 10  
107 2 5  
24  
124 7 8  
35 1 2 3 5 6 7 8 9 10  
120  
13 1 2 4 5 7 10  
183  
113 5 8 9  
177 2 3 4 5 8 9  
21 1 2 4 6 7 8 9 10  
170 1 3 6 9  
71 7 8 10  
38 1 2 3 6 7 10  
156 1 2 4 5 6 7 8 9  
146 1 5 6 10  
199 2 3 4 5 8 10  
157 3 6 9  
85 4 5 7 8 9 10  
109 5 6 7  
102 1 3 7 9 10  
159 3 4 5 6 10  
163 1 5 6 9 10  
110 1 2 4 7  
149 10  
97 1 5 6 8 9 10  
119 1 5 7 8 9 10  
92 2 3 4 5 8 10  
114  
4  
39 1 2 4 6 8 9 10  
104 1 2 3 5 6 7 9  
132 1 2 4 5 8 9 10  
128 1 3 4 5 6  
32 2 3 5 9 10  
25 2 3 4 5 6 8 10  
133 3 4 8  
129 10  
70 1 5 6 7 8  
2 2 3 4 5 7 8 10  
117 1 2 3 5 9  
186 2 3 4 5 6 8 9 10  
12 3 5 6 7  
57 1 3 5 8  
64 2 4 5 6 8 10  
61 2 3 4 5 6 7 8 9 10  
101 1 2 3 5 6 8 10  
78 3 4 5 7 9  
197  
42 1 2 3 4 5 10  
131 2 3 4 8 9 10  
14 3 5 6 7 8 9  
141 3 8  
86  
52 1 2 3 4 5 7 8 9 10  
15 3 4 5 7 10  
168 1 4 5 7 8 10  
65  
147 1 2 4 5  
103 1 2 3 5 9  
COST_INSTALL_SERVER_AND_PROGRAMS :
0 14.0 2.0 5.0 3.0 4.0 2.0 3.0 5.0 2.0 4.0 3.0  
36 14.0 5.0 1.0 5.0 3.0 3.0 1.0 2.0 2.0 3.0 5.0  
34 11.0 2.0 3.0 4.0 4.0 2.0 4.0 4.0 2.0 2.0 2.0  
144 6.0 5.0 5.0 2.0 4.0 2.0 3.0 4.0 1.0 5.0 2.0  
123 10.0 5.0 2.0 1.0 3.0 3.0 2.0 5.0 1.0 5.0 4.0  
155 12.0 1.0 5.0 3.0 5.0 3.0 1.0 3.0 5.0 1.0 2.0  
139 14.0 4.0 3.0 1.0 5.0 3.0 5.0 3.0 5.0 3.0 1.0  
193 9.0 5.0 5.0 1.0 4.0 5.0 5.0 4.0 1.0 1.0 2.0  
10 15.0 3.0 2.0 4.0 5.0 5.0 4.0 2.0 3.0 3.0 3.0  
69 13.0 1.0 4.0 2.0 1.0 3.0 4.0 3.0 2.0 4.0 2.0  
166 12.0 4.0 3.0 5.0 5.0 3.0 4.0 3.0 1.0 3.0 3.0  
3 11.0 2.0 1.0 1.0 3.0 1.0 3.0 3.0 4.0 3.0 4.0  
59 9.0 3.0 5.0 3.0 4.0 4.0 1.0 5.0 1.0 4.0 4.0  
184 14.0 1.0 4.0 2.0 3.0 5.0 2.0 5.0 3.0 5.0 4.0  
150 14.0 4.0 2.0 3.0 4.0 3.0 3.0 5.0 5.0 3.0 2.0  
56 10.0 3.0 4.0 5.0 4.0 5.0 1.0 4.0 1.0 2.0 3.0  
98 11.0 2.0 3.0 2.0 5.0 4.0 5.0 4.0 2.0 3.0 5.0  
76 14.0 1.0 5.0 5.0 5.0 2.0 3.0 5.0 5.0 5.0 3.0  
19 6.0 1.0 1.0 2.0 3.0 5.0 2.0 3.0 4.0 4.0 1.0  
53 15.0 3.0 1.0 3.0 2.0 4.0 4.0 1.0 5.0 3.0 3.0  
189 15.0 3.0 4.0 1.0 1.0 1.0 3.0 4.0 2.0 2.0 3.0  
145 7.0 3.0 4.0 1.0 3.0 3.0 5.0 4.0 5.0 1.0 2.0  
73 10.0 4.0 3.0 1.0 4.0 3.0 3.0 2.0 1.0 2.0 3.0  
137 7.0 2.0 5.0 3.0 5.0 1.0 3.0 1.0 3.0 3.0 2.0  
111 14.0 1.0 1.0 3.0 2.0 4.0 4.0 1.0 5.0 5.0 5.0  
122 15.0 2.0 2.0 5.0 3.0 1.0 2.0 4.0 4.0 4.0 2.0  
116 7.0 2.0 4.0 1.0 5.0 5.0 1.0 3.0 2.0 4.0 5.0  
160 14.0 1.0 4.0 4.0 3.0 2.0 2.0 1.0 2.0 1.0 1.0  
11 14.0 4.0 5.0 4.0 1.0 3.0 3.0 1.0 4.0 4.0 1.0  
195 10.0 4.0 4.0 4.0 2.0 2.0 1.0 1.0 3.0 5.0 2.0  
90 13.0 1.0 5.0 2.0 3.0 2.0 1.0 2.0 3.0 1.0 3.0  
134 11.0 1.0 5.0 4.0 2.0 5.0 3.0 1.0 1.0 4.0 1.0  
87 6.0 1.0 1.0 1.0 5.0 4.0 1.0 1.0 4.0 2.0 3.0  
164 14.0 1.0 2.0 3.0 2.0 5.0 3.0 2.0 3.0 3.0 2.0  
95 10.0 5.0 2.0 4.0 2.0 1.0 2.0 3.0 3.0 4.0 1.0  
48 15.0 5.0 3.0 3.0 1.0 5.0 2.0 3.0 2.0 2.0 2.0  
79 7.0 2.0 3.0 1.0 1.0 3.0 2.0 5.0 5.0 4.0 5.0  
181 11.0 4.0 2.0 2.0 2.0 3.0 4.0 5.0 2.0 3.0 5.0  
88 15.0 3.0 1.0 2.0 4.0 5.0 2.0 1.0 2.0 2.0 5.0  
188 9.0 4.0 1.0 4.0 5.0 1.0 3.0 5.0 1.0 4.0 2.0  
143 14.0 5.0 1.0 2.0 3.0 4.0 5.0 2.0 1.0 5.0 1.0  
80 7.0 3.0 3.0 1.0 5.0 5.0 1.0 5.0 3.0 4.0 4.0  
9 15.0 4.0 3.0 4.0 2.0 3.0 5.0 3.0 3.0 3.0 5.0  
8 12.0 3.0 3.0 2.0 1.0 5.0 1.0 5.0 4.0 2.0 5.0  
66 15.0 4.0 2.0 3.0 2.0 2.0 3.0 5.0 5.0 3.0 2.0  
180 8.0 2.0 2.0 1.0 4.0 2.0 4.0 1.0 1.0 3.0 3.0  
115 14.0 3.0 5.0 2.0 2.0 3.0 5.0 3.0 4.0 3.0 2.0  
125 8.0 1.0 4.0 5.0 1.0 2.0 5.0 4.0 4.0 2.0 4.0  
185 7.0 5.0 2.0 2.0 4.0 2.0 2.0 2.0 2.0 4.0 5.0  
68 11.0 3.0 3.0 3.0 4.0 1.0 4.0 5.0 4.0 1.0 3.0  
5 9.0 4.0 1.0 4.0 2.0 1.0 1.0 4.0 4.0 4.0 2.0  
152 6.0 2.0 1.0 3.0 2.0 3.0 4.0 4.0 1.0 5.0 3.0  
172 10.0 4.0 2.0 4.0 4.0 4.0 3.0 4.0 3.0 3.0 5.0  
130 6.0 3.0 3.0 2.0 3.0 5.0 4.0 4.0 3.0 1.0 4.0  
192 10.0 2.0 2.0 3.0 1.0 1.0 4.0 2.0 1.0 2.0 1.0  
23 11.0 3.0 2.0 1.0 3.0 2.0 3.0 2.0 1.0 2.0 5.0  
33 13.0 3.0 1.0 1.0 5.0 1.0 2.0 3.0 3.0 4.0 5.0  
106 7.0 4.0 1.0 1.0 3.0 4.0 3.0 2.0 3.0 1.0 5.0  
135 11.0 2.0 4.0 4.0 5.0 3.0 1.0 3.0 1.0 3.0 3.0  
82 6.0 1.0 4.0 3.0 3.0 5.0 5.0 3.0 2.0 5.0 2.0  
40 13.0 1.0 5.0 2.0 5.0 3.0 1.0 4.0 5.0 5.0 1.0  
127 13.0 1.0 1.0 5.0 1.0 5.0 2.0 3.0 5.0 1.0 3.0  
60 13.0 4.0 1.0 3.0 2.0 2.0 5.0 4.0 3.0 2.0 5.0  
196 11.0 2.0 4.0 3.0 4.0 3.0 1.0 1.0 4.0 3.0 1.0  
108 10.0 5.0 3.0 4.0 4.0 3.0 3.0 3.0 5.0 2.0 1.0  
126 9.0 2.0 1.0 1.0 1.0 1.0 5.0 4.0 4.0 4.0 4.0  
58 11.0 3.0 1.0 5.0 5.0 4.0 1.0 2.0 3.0 1.0 1.0  
187 15.0 1.0 3.0 3.0 2.0 5.0 3.0 3.0 4.0 1.0 4.0  
194 15.0 4.0 3.0 2.0 1.0 5.0 1.0 2.0 3.0 4.0 5.0  
7 14.0 1.0 5.0 1.0 2.0 4.0 5.0 5.0 2.0 2.0 5.0  
118 9.0 4.0 4.0 4.0 5.0 1.0 5.0 5.0 4.0 5.0 2.0  
22 15.0 2.0 5.0 4.0 4.0 3.0 1.0 3.0 1.0 1.0 1.0  
178 8.0 2.0 3.0 2.0 5.0 2.0 3.0 3.0 2.0 4.0 2.0  
161 12.0 1.0 2.0 5.0 5.0 2.0 1.0 2.0 4.0 4.0 5.0  
50 8.0 4.0 4.0 1.0 3.0 1.0 1.0 1.0 3.0 4.0 3.0  
17 14.0 4.0 4.0 1.0 5.0 3.0 4.0 4.0 3.0 1.0 4.0  
46 6.0 1.0 1.0 2.0 4.0 2.0 2.0 1.0 2.0 2.0 5.0  
6 11.0 5.0 1.0 4.0 5.0 5.0 1.0 2.0 3.0 1.0 2.0  
142 13.0 4.0 1.0 5.0 2.0 1.0 3.0 2.0 5.0 4.0 3.0  
190 12.0 2.0 4.0 3.0 3.0 3.0 2.0 5.0 3.0 2.0 4.0  
191 15.0 5.0 3.0 5.0 1.0 2.0 2.0 2.0 2.0 5.0 1.0  
44 12.0 2.0 1.0 4.0 2.0 4.0 1.0 5.0 2.0 5.0 4.0  
83 11.0 5.0 1.0 3.0 5.0 5.0 1.0 1.0 4.0 5.0 3.0  
74 11.0 5.0 4.0 4.0 3.0 3.0 5.0 4.0 4.0 5.0 2.0  
105 6.0 2.0 5.0 4.0 3.0 2.0 4.0 1.0 3.0 1.0 3.0  
165 11.0 2.0 1.0 5.0 1.0 2.0 4.0 2.0 1.0 4.0 2.0  
77 13.0 1.0 1.0 2.0 5.0 4.0 1.0 2.0 5.0 5.0 4.0  
91 9.0 2.0 5.0 2.0 5.0 2.0 1.0 4.0 4.0 2.0 1.0  
63 6.0 5.0 3.0 5.0 1.0 2.0 2.0 4.0 3.0 5.0 3.0  
16 7.0 2.0 3.0 4.0 3.0 2.0 1.0 2.0 2.0 3.0 3.0  
151 13.0 3.0 3.0 4.0 1.0 5.0 5.0 3.0 2.0 3.0 2.0  
37 11.0 5.0 5.0 3.0 4.0 1.0 3.0 1.0 2.0 3.0 1.0  
100 12.0 4.0 4.0 5.0 2.0 2.0 2.0 3.0 1.0 2.0 4.0  
176 6.0 1.0 3.0 2.0 2.0 1.0 3.0 1.0 4.0 5.0 5.0  
140 15.0 1.0 1.0 5.0 4.0 4.0 1.0 1.0 5.0 4.0 5.0  
96 11.0 1.0 1.0 3.0 5.0 3.0 5.0 2.0 3.0 1.0 5.0  
162 13.0 3.0 1.0 5.0 3.0 5.0 5.0 5.0 3.0 1.0 4.0  
30 8.0 5.0 5.0 4.0 1.0 1.0 5.0 2.0 4.0 1.0 4.0  
121 10.0 5.0 5.0 5.0 5.0 2.0 1.0 2.0 3.0 4.0 2.0  
158 11.0 2.0 2.0 5.0 2.0 2.0 3.0 2.0 3.0 3.0 5.0  
154 8.0 2.0 2.0 3.0 4.0 2.0 2.0 3.0 3.0 3.0 5.0  
45 6.0 2.0 1.0 2.0 4.0 2.0 2.0 1.0 1.0 4.0 3.0  
169 12.0 4.0 5.0 3.0 5.0 1.0 2.0 5.0 1.0 5.0 2.0  
171 6.0 5.0 2.0 4.0 2.0 3.0 3.0 3.0 4.0 1.0 3.0  
153 10.0 1.0 4.0 3.0 5.0 5.0 2.0 4.0 1.0 4.0 1.0  
55 14.0 3.0 2.0 2.0 1.0 1.0 2.0 4.0 3.0 3.0 5.0  
27 9.0 5.0 3.0 5.0 4.0 5.0 2.0 5.0 4.0 4.0 5.0  
112 8.0 1.0 3.0 5.0 4.0 1.0 2.0 3.0 5.0 2.0 3.0  
99 7.0 5.0 4.0 2.0 2.0 5.0 3.0 4.0 5.0 2.0 3.0  
20 7.0 4.0 2.0 5.0 2.0 5.0 2.0 1.0 3.0 2.0 3.0  
81 13.0 5.0 3.0 2.0 4.0 2.0 4.0 3.0 1.0 5.0 2.0  
138 15.0 5.0 4.0 2.0 1.0 5.0 2.0 4.0 1.0 5.0 2.0  
72 6.0 3.0 3.0 3.0 4.0 1.0 4.0 2.0 5.0 4.0 2.0  
47 10.0 3.0 5.0 3.0 2.0 5.0 1.0 5.0 5.0 4.0 5.0  
26 15.0 1.0 4.0 4.0 1.0 2.0 1.0 4.0 1.0 5.0 2.0  
179 10.0 5.0 5.0 4.0 1.0 1.0 5.0 2.0 5.0 2.0 4.0  
93 12.0 5.0 2.0 4.0 5.0 4.0 1.0 4.0 4.0 2.0 2.0  
51 14.0 1.0 1.0 5.0 1.0 3.0 3.0 1.0 2.0 1.0 3.0  
84 14.0 4.0 2.0 1.0 5.0 2.0 3.0 1.0 3.0 3.0 2.0  
67 13.0 4.0 4.0 5.0 2.0 3.0 5.0 3.0 5.0 1.0 1.0  
167 7.0 4.0 3.0 5.0 4.0 5.0 4.0 4.0 1.0 5.0 2.0  
182 10.0 1.0 4.0 2.0 5.0 2.0 3.0 3.0 4.0 1.0 5.0  
89 13.0 4.0 2.0 4.0 3.0 3.0 5.0 1.0 3.0 2.0 1.0  
18 14.0 3.0 4.0 4.0 1.0 5.0 4.0 5.0 1.0 5.0 1.0  
43 15.0 4.0 3.0 5.0 1.0 3.0 3.0 5.0 5.0 2.0 4.0  
148 15.0 5.0 4.0 3.0 2.0 3.0 3.0 1.0 4.0 2.0 1.0  
1 8.0 4.0 1.0 3.0 3.0 5.0 3.0 4.0 3.0 2.0 3.0  
49 12.0 4.0 4.0 2.0 4.0 5.0 3.0 1.0 2.0 3.0 5.0  
28 6.0 2.0 4.0 1.0 3.0 1.0 4.0 1.0 2.0 4.0 1.0  
173 7.0 1.0 3.0 1.0 3.0 1.0 1.0 5.0 2.0 2.0 2.0  
29 13.0 2.0 5.0 3.0 5.0 4.0 2.0 2.0 5.0 1.0 1.0  
62 7.0 2.0 2.0 5.0 2.0 3.0 4.0 2.0 4.0 1.0 1.0  
31 8.0 3.0 2.0 2.0 4.0 3.0 4.0 5.0 5.0 5.0 1.0  
75 11.0 5.0 4.0 4.0 5.0 3.0 2.0 2.0 5.0 1.0 5.0  
174 11.0 2.0 5.0 1.0 3.0 1.0 1.0 1.0 5.0 3.0 2.0  
41 15.0 3.0 5.0 3.0 5.0 5.0 3.0 5.0 2.0 2.0 3.0  
198 11.0 4.0 1.0 4.0 1.0 1.0 3.0 1.0 5.0 5.0 2.0  
54 8.0 1.0 3.0 2.0 4.0 5.0 1.0 2.0 3.0 4.0 3.0  
175 11.0 1.0 5.0 5.0 5.0 1.0 2.0 5.0 5.0 5.0 1.0  
94 12.0 5.0 2.0 1.0 2.0 5.0 2.0 1.0 1.0 1.0 4.0  
136 7.0 1.0 1.0 2.0 1.0 4.0 1.0 3.0 3.0 2.0 1.0  
107 6.0 3.0 1.0 2.0 4.0 1.0 1.0 4.0 3.0 4.0 3.0  
24 11.0 2.0 1.0 4.0 5.0 2.0 3.0 5.0 3.0 3.0 4.0  
124 7.0 2.0 2.0 3.0 1.0 3.0 4.0 3.0 2.0 2.0 5.0  
35 15.0 2.0 1.0 2.0 5.0 3.0 1.0 5.0 5.0 5.0 4.0  
120 12.0 2.0 5.0 5.0 1.0 2.0 5.0 4.0 4.0 5.0 4.0  
13 13.0 2.0 3.0 3.0 3.0 5.0 3.0 5.0 2.0 3.0 5.0  
183 14.0 3.0 2.0 2.0 5.0 3.0 2.0 3.0 4.0 1.0 3.0  
113 12.0 5.0 5.0 1.0 2.0 5.0 4.0 5.0 4.0 2.0 1.0  
177 7.0 3.0 3.0 4.0 2.0 2.0 1.0 4.0 3.0 3.0 2.0  
21 8.0 3.0 3.0 1.0 1.0 2.0 3.0 3.0 3.0 3.0 5.0  
170 10.0 3.0 4.0 3.0 5.0 3.0 3.0 2.0 2.0 5.0 2.0  
71 6.0 4.0 2.0 4.0 2.0 4.0 1.0 4.0 2.0 2.0 4.0  
38 7.0 1.0 1.0 5.0 4.0 4.0 1.0 5.0 4.0 4.0 3.0  
156 9.0 2.0 4.0 5.0 3.0 1.0 3.0 4.0 4.0 1.0 1.0  
146 8.0 5.0 3.0 1.0 4.0 1.0 2.0 4.0 3.0 1.0 4.0  
199 14.0 5.0 4.0 4.0 1.0 5.0 3.0 3.0 5.0 5.0 4.0  
157 13.0 3.0 4.0 1.0 2.0 2.0 5.0 2.0 4.0 5.0 3.0  
85 13.0 2.0 5.0 5.0 2.0 5.0 5.0 1.0 1.0 4.0 1.0  
109 6.0 1.0 3.0 2.0 4.0 3.0 2.0 3.0 5.0 5.0 5.0  
102 7.0 2.0 3.0 3.0 1.0 3.0 2.0 3.0 1.0 1.0 2.0  
159 7.0 1.0 5.0 4.0 2.0 3.0 2.0 4.0 2.0 5.0 1.0  
163 9.0 4.0 2.0 3.0 2.0 4.0 5.0 4.0 2.0 4.0 4.0  
110 7.0 2.0 2.0 2.0 3.0 4.0 1.0 3.0 1.0 5.0 3.0  
149 11.0 1.0 4.0 4.0 5.0 4.0 3.0 3.0 1.0 3.0 4.0  
97 11.0 5.0 2.0 1.0 5.0 3.0 2.0 4.0 4.0 4.0 3.0  
119 11.0 2.0 4.0 4.0 1.0 2.0 1.0 5.0 4.0 4.0 4.0  
92 12.0 2.0 5.0 3.0 2.0 5.0 1.0 1.0 4.0 1.0 1.0  
114 14.0 5.0 4.0 2.0 4.0 1.0 4.0 5.0 5.0 2.0 5.0  
4 13.0 2.0 3.0 5.0 2.0 4.0 4.0 2.0 1.0 5.0 1.0  
39 6.0 5.0 5.0 4.0 1.0 4.0 5.0 2.0 4.0 3.0 3.0  
104 6.0 3.0 2.0 3.0 4.0 4.0 3.0 4.0 3.0 5.0 3.0  
132 15.0 2.0 3.0 1.0 5.0 5.0 3.0 1.0 5.0 3.0 1.0  
128 9.0 3.0 1.0 2.0 5.0 5.0 3.0 2.0 5.0 2.0 3.0  
32 14.0 3.0 3.0 1.0 3.0 2.0 5.0 2.0 2.0 2.0 5.0  
25 10.0 2.0 5.0 3.0 2.0 4.0 3.0 1.0 3.0 2.0 1.0  
133 14.0 5.0 3.0 3.0 5.0 4.0 5.0 5.0 5.0 2.0 1.0  
129 7.0 5.0 2.0 4.0 5.0 5.0 5.0 2.0 2.0 3.0 2.0  
70 10.0 4.0 2.0 2.0 5.0 4.0 2.0 2.0 4.0 1.0 4.0  
2 10.0 4.0 4.0 1.0 1.0 2.0 3.0 2.0 4.0 4.0 1.0  
117 6.0 1.0 3.0 4.0 5.0 1.0 1.0 3.0 3.0 4.0 3.0  
186 12.0 2.0 1.0 3.0 4.0 1.0 4.0 2.0 5.0 2.0 4.0  
12 13.0 5.0 4.0 4.0 5.0 1.0 2.0 2.0 1.0 1.0 4.0  
57 15.0 5.0 5.0 3.0 3.0 2.0 2.0 4.0 4.0 4.0 1.0  
64 9.0 4.0 3.0 3.0 5.0 4.0 1.0 4.0 1.0 1.0 3.0  
61 13.0 5.0 5.0 3.0 1.0 3.0 5.0 4.0 1.0 5.0 5.0  
101 9.0 3.0 3.0 4.0 4.0 3.0 3.0 2.0 1.0 3.0 4.0  
78 7.0 4.0 4.0 4.0 5.0 3.0 5.0 1.0 2.0 5.0 2.0  
197 10.0 3.0 1.0 3.0 5.0 2.0 4.0 1.0 3.0 3.0 5.0  
42 10.0 1.0 3.0 3.0 5.0 5.0 2.0 1.0 4.0 3.0 3.0  
131 6.0 4.0 5.0 2.0 1.0 4.0 2.0 3.0 2.0 3.0 1.0  
14 8.0 4.0 5.0 4.0 5.0 1.0 4.0 1.0 1.0 5.0 1.0  
141 11.0 3.0 2.0 2.0 1.0 5.0 1.0 4.0 1.0 2.0 5.0  
86 10.0 4.0 2.0 3.0 3.0 1.0 3.0 2.0 4.0 1.0 3.0  
52 10.0 1.0 4.0 5.0 1.0 4.0 3.0 4.0 4.0 1.0 3.0  
15 14.0 4.0 1.0 2.0 4.0 1.0 2.0 5.0 4.0 5.0 1.0  
168 9.0 3.0 2.0 5.0 2.0 3.0 4.0 4.0 3.0 1.0 3.0  
65 8.0 4.0 5.0 5.0 5.0 1.0 5.0 4.0 4.0 1.0 1.0  
147 11.0 1.0 3.0 4.0 5.0 5.0 2.0 2.0 2.0 1.0 2.0  
103 10.0 3.0 5.0 3.0 3.0 3.0 2.0 4.0 1.0 3.0 1.0  
