200 100
NETWORK_TREE :
111 110 10.0 
39 38 10.0 
150 149 2.0 
11 8 4.0 
13 2 10.0 
104 99 10.0 
29 28 4.0 
27 26 9.0 
146 145 1.0 
123 121 4.0 
198 197 2.0 
177 176 3.0 
17 16 7.0 
12 8 2.0 
75 74 1.0 
20 19 3.0 
199 197 10.0 
137 117 5.0 
47 45 5.0 
34 33 6.0 
107 106 5.0 
NODE_PROGRAM :
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
109 1 2 4 9 10 13 17 18 19 22 24 29 37 40 41 48 49 50 52 53 61 62 69 71 73 74 75 76 78 79 81 84 86 90 92 93 94 95 96  
54 9 21 22 28 34 36 47 48 61 64 68 76 82 89 91 94 99  
28 3 6 18 20 21 24 26 36 37 41 42 44 50 52 61 65 67 73 77 78 83 84 85 86 88 94 95 96  
98 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 33 35 36 37 38 39 40 41 42 43 44 45 46 47 48 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 97 98 99  
69 2 4 5 6 11 12 20 27 34 36 51 56 59 72 74 87 91 92  
53 1 2 3 4 6 9 10 11 12 14 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 35 38 39 41 42 46 47 49 50 51 52 53 54 55 57 58 59 61 63 64 65 66 69 71 72 73 74 75 77 78 79 80 81 83 84 87 88 90 91 92 94 95 96 99 100  
59 2 3 7 8 9 10 13 14 18 19 22 25 28 29 30 32 33 35 36 44 45 46 48 49 51 53 55 56 61 64 67 69 72 73 74 75 76 78 79 81 87 88 90 92 93 94 96 97 98 99 100  
89 7 22 25 27 30 35 39 52 53 56 59 64 65 81 83 84 85 92  
58 4 5 6 7 8 9 21 22 23 24 26 28 30 31 38 40 41 43 45 46 49 51 55 56 57 58 59 61 62 65 66 68 69 72 73 74 79 80 85 86 88 89 91 92 93 94 96 100  
94 2 5 7 9 20 22 24 28 36 48 51 63 64 65 67 77 88 92 93 94 95 96  
11 1 2 3 4 8 17 19 23 24 26 27 29 30 31 33 34 38 41 42 43 44 46 48 51 52 53 54 55 57 60 63 70 71 72 76 78 79 84 87 88 90 91 92 95 96 99  
112 2 6 8 11 12 13 15 18 20 21 24 27 28 32 35 37 40 42 47 48 49 50 52 56 57 58 60 61 63 65 76 77 79 80 81 85 86 87 88 90 91 92 95 99 100  
49 1 3 4 7 8 12 13 14 16 17 18 19 20 21 23 24 25 26 28 30 33 34 36 38 39 40 41 42 44 46 47 48 49 50 51 52 54 55 56 59 60 61 62 63 67 68 69 70 72 73 74 76 78 80 83 86 87 88 89 91 92 93 94 95 96 97 98 100  
134 1 4 5 6 7 8 9 10 12 13 14 16 18 20 21 22 23 24 25 27 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 49 50 51 53 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 90 91 92 93 94 96 97 98 99 100  
125 7 11 12 22 36 40 45 61 62 64 69 72 74 76 82 87 94  
165 1 3 4 6 8 9 11 13 14 15 18 19 20 21 22 23 24 25 26 27 28 30 32 33 34 36 38 39 40 41 42 43 44 45 46 48 49 50 51 54 55 56 57 58 60 62 63 64 65 66 67 68 69 70 71 73 74 75 76 78 80 82 83 84 85 86 88 89 90 92 93 94 95 96 97 99 100  
29 1 2 3 4 5 6 7 8 9 11 12 13 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 69 70 71 72 73 74 76 77 78 79 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99 100  
187 8 17 19 21 28 35 41 42 47 53 57 58 70 80 92  
97 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 80 81 82 83 84 86 87 88 89 90 91 92 93 94 95 96 97 98 100  
130 5 30 98  
194 2 5 9 11 18 24 30 31 32 33 40 49 50 53 55 57 58 60 61 63 64 69 70 71 73 77 79 80 86 93 94 99  
199 1 8 15 20 23 25 31 33 35 44 50 53 54 61 62 71 74 77 80 82 83 85 87 93 99  
191 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 35 36 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 59 60 64 65 66 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 94 96 97 98 99 100  
24 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 29 31 32 34 35 36 38 39 42 43 47 48 49 52 53 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 78 81 82 83 84 85 87 88 89 90 91 92 93 94 95 96 97 98 99  
115 3 4 5 7 11 13 18 19 21 27 30 35 40 41 42 45 48 52 56 57 58 66 70 79 80 87 92 96  
172 3 5 11 12 14 17 18 20 21 23 29 32 33 37 38 40 47 48 49 50 53 54 55 59 60 61 64 68 71 72 73 76 78 89 95  
149 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
192 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 65 66 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
23 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
81 12 15 63 70 77  
5 17 27 32 41 56  
116 18 28 66 68 90  
128 3 5 8 9 10 12 17 18 19 30 31 35 38 39 40 43 48 53 71 76 79 80 82 84 92 93  
100 1 2 3 4 7 8 9 10 11 12 13 14 16 17 18 19 21 22 23 24 25 26 27 29 30 31 33 34 35 36 39 40 41 42 43 44 45 46 47 48 49 52 54 56 59 60 61 63 64 65 66 69 71 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
150 4 5 10 14 28 32 43 44 45 52 59 60 64 65 66 71 75 77 80 89 90 93 95  
132 1 2 4 5 8 9 11 14 15 16 18 19 21 22 23 24 25 26 27 29 30 31 32 33 34 37 38 40 41 43 44 45 47 48 49 50 52 53 54 56 57 59 61 64 66 67 68 69 70 73 75 77 79 80 83 84 85 86 87 88 89 93 95 97 98 99 100  
118 3 7 20 21 23 25 26 28 29 31 36 39 44 46 51 54 55 63 69 72 80 86 87 88 90  
155 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
40 5 6 7 8 9 11 12 13 15 17 18 19 20 21 27 30 33 39 40 41 42 43 45 47 48 52 57 59 60 62 63 65 69 70 71 72 73 75 78 79 80 81 84 87 93 96 97 98  
160 25 40 50 51 56 62  
138 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 18 19 20 21 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 50 51 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 97 98 99 100  
189 1 7 10 12 14 18 22 26 29 34 45 48 54 57 58 68 69 70 71 78 79 87 88 90 91 93 95 98  
108 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99 100  
3 4 6 7 8 9 12 17 19 20 21 24 26 28 35 36 40 41 42 43 44 47 52 53 55 56 57 60 61 68 69 70 72 73 74 76 77 78 79 80 82 83 84 87 94 96 98 99  
190 4 6 7 8 13 14 17 23 25 31 32 34 35 36 43 46 71 78 90 94 98  
31 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 28 29 31 33 34 35 37 39 40 41 42 43 44 45 46 47 48 49 50 52 53 56 59 61 63 64 67 69 70 71 74 75 76 77 78 79 80 81 82 83 84 85 88 90 91 92 93 94 95 96 98 99 100  
145 4 7 9 10 11 12 18 26 28 39 43 45 48 54 57 69 72 73 76 77 79 81 83 84 86 87 88 93 97  
60 1 2 3 4 5 6 8 9 11 12 13 14 15 16 17 18 19 20 23 24 25 26 27 28 29 31 32 34 35 37 38 39 40 42 43 44 45 47 48 49 50 51 52 53 54 56 57 58 60 61 62 63 68 69 70 72 73 74 75 76 77 78 80 82 84 85 86 87 88 89 90 91 92 93 94 95 97  
83 1 2 4 5 7 10 12 13 14 15 16 17 18 19 21 22 23 24 27 29 30 31 33 34 36 37 39 40 41 42 43 45 46 49 50 51 53 54 55 56 60 61 62 64 65 68 69 70 71 72 73 74 77 79 80 81 82 83 84 85 87 89 90 91 93 95 96 97 98 99  
50 5 6 10 14 18 26 31 33 42 48 51 52 53 54 56 60 63 67 76 82 88 94 95  
95 1 2 3 7 8 11 14 15 16 17 20 22 23 24 25 26 31 33 34 39 41 43 45 47 48 49 53 58 61 62 64 65 67 68 74 75 78 81 82 84 87 89 92 94 96 97 100  
137 1 2 3 5 6 8 9 10 11 13 14 16 17 18 19 20 21 22 23 25 26 27 29 30 31 32 33 35 36 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 68 69 70 71 72 73 77 78 79 80 81 82 83 84 85 86 88 89 90 91 92 94 95 96 98 99 100  
16 5 7 10 13 18 19 22 32 33 35 38 41 45 53 63 69 76 77 82 87 92 93 100  
180 10 22 29 30 31 32 46 47 50 73 74 79 89 95  
159 1 4 6 10 16 21 23 25 29 30 34 37 38 40 42 44 45 47 52 54 56 57 60 61 63 71 72 74 77 78 79 81 86 91 100  
67 2 5 7 8 9 10 11 12 13 14 18 22 23 27 35 42 45 46 51 52 55 58 65 69 70 71 74 82 83 85 89 94 95 96 100  
30 4 9 12 15 16 19 21 24 28 32 46 53 56 60 69 71 76 80 83 90 91 96  
131 1 3 12 47 54 56 67 76 88 92  
177 4 5 6 10 13 14 15 16 20 21 24 25 27 30 31 34 35 38 39 40 41 43 44 47 49 50 51 53 55 59 64 66 69 71 72 73 74 77 78 81 82 83 84 85 86 90 91 92 94 95 96 97 98 99 100  
43 7 12 17 36 43 47 56 57 65 68 81 86 94 99  
102 1 2 5 6 7 8 9 10 12 13 14 16 17 19 20 21 22 24 26 27 30 34 38 42 44 46 47 48 50 51 52 54 55 56 57 58 59 61 62 63 64 65 66 68 71 74 75 76 77 78 79 80 82 85 87 88 90 91 93 94 95 96 97 98 100  
74 2 6 7 8 9 12 13 16 17 18 19 21 22 23 24 28 33 38 39 41 42 43 44 45 46 48 49 53 56 58 60 62 64 66 67 70 71 72 74 79 80 81 82 83 84 85 88 89  
123 1 4 6 12 16 19 21 24 28 29 31 43 45 46 49 51 52 54 55 60 63 67 70 77 83 85 86 96 100  
26 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 97 98 99 100  
87 1 5 6 7 10 11 13 15 17 19 21 22 24 26 31 33 34 36 39 40 41 42 43 45 46 47 49 50 51 52 54 55 57 61 63 64 65 66 67 68 69 71 73 74 75 77 79 81 82 83 84 86 88 89 90 91 92 93 94 95 98 99  
55 1 2 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 63 64 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 88 89 90 91 93 94 95 96 97 98 99 100  
182 1 68 76  
1 2 4 9 10 11 13 14 15 16 18 19 20 21 22 24 25 26 27 29 31 33 34 36 38 41 42 44 45 51 53 54 56 57 60 63 65 67 69 71 72 73 77 78 79 81 82 83 84 85 89 90 93 94 95 96 97 98 100  
119 7 9 16 36 47 53 69 93  
19 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 18 19 20 21 23 24 26 27 28 29 30 31 32 35 37 38 39 40 41 42 43 44 45 46 47 48 51 52 56 57 59 60 61 63 64 65 66 67 68 69 70 71 72 74 76 77 78 79 80 81 82 83 84 86 89 90 92 93 94 95 96 97 98 99 100  
167 2 3 4 6 7 8 10 11 12 13 14 15 17 18 21 24 25 26 27 28 30 31 33 34 35 36 37 38 40 41 42 43 44 45 47 48 49 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 72 73 74 76 78 79 80 81 83 84 86 87 88 89 91 92 93 95 97 98 99  
9 2 4 13 15 17 18 20 25 26 33 35 40 45 49 50 51 55 56 60 63 68 76 86 89 94 100  
13 1 2 4 6 10 12 13 15 16 21 23 29 32 34 37 38 39 41 42 43 45 47 61 62 67 68 69 70 76 79 81 82 84 85 86 92 94 95 97  
48  
156 1 2 3 4 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 85 86 88 89 92 93 94 95 96 97 98 99 100  
169 5 15 20 22 25 26 34 37 44 46 51 52 69 74 76 79 83 86 93 97 100  
80 4 6 8 12 13 14 15 16 20 21 22 23 25 26 27 28 31 34 36 38 41 42 43 44 45 47 50 51 61 64 69 70 71 75 77 78 82 85 86 87 89 91 94 95 98 99  
171 53 86  
56 2 3 5 6 7 13 14 18 19 20 22 27 28 29 30 31 32 33 34 37 38 39 40 41 42 44 46 50 52 55 58 61 62 63 67 68 69 70 72 73 74 76 77 78 79 80 81 83 85 87 90 93 94 97 100  
183 1 2 3 4 5 7 8 9 11 12 13 14 15 16 19 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 43 44 45 46 48 50 51 53 54 55 56 57 58 59 60 61 62 63 64 65 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99 100  
101 56 63 64 74  
85 4 6 8 9 11 12 13 14 16 17 20 21 22 24 28 29 30 31 33 35 37 38 40 42 43 47 49 50 51 53 55 58 60 63 64 65 69 70 71 73 76 78 79 80 81 85 86 87 90 92 95 97 98  
75 2 3 4 5 6 7 9 11 13 15 16 17 19 20 21 22 23 25 26 28 29 30 34 35 36 38 42 43 44 45 48 49 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 70 71 72 73 76 78 79 81 82 83 84 85 86 88 90 91 92 93 94 95 98 100  
184 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 82 84 85 87 88 90 91 92 93 94 95 96 97 98 99  
35 11 20 41 47 60 63 70 73 84 87 89 92 93 99  
161 4 5 8 10 11 15 20 26 27 34 40 45 46 47 50 51 54 59 60 63 67 69 73 74 76 78 80 81 89 94 95  
146 3 6 7 8 9 11 13 16 18 20 21 22 23 24 25 27 28 29 32 33 36 37 38 40 43 44 45 46 48 50 51 52 53 54 55 56 57 61 63 64 66 69 70 71 73 74 75 78 79 80 81 83 85 86 87 88 89 91 93 95 96 97 98  
153 1 4 5 9 10 13 15 16 17 18 19 20 22 23 25 26 28 29 30 31 33 34 35 36 38 42 43 44 45 47 49 50 51 52 53 54 56 57 58 59 63 64 65 66 70 71 72 74 77 78 81 83 84 88 89 91 92 93 94 95 96 97 98 100  
136 5 9 10 11 12 13 14 18 19 26 27 28 29 31 32 33 34 36 37 38 41 42 45 47 53 54 57 60 65 71 72 76 77 78 79 82 85 87 88 91 97  
77 8 11 14 16 23 44 49 55 64 68 70 74 75 82 86 87 88 89 90 95 98 99  
18 15 21 33 36 37 39 40 51 58 61 64 77 88 92 97 100  
139 1 6 7 13 16 17 19 20 22 31 32 33 35 39 41 47 50 52 54 58 66 70 72 73 75 80 83 85 87 90 91 96 98  
88 5 6 7 10 11 14 15 20 21 22 25 29 30 31 35 36 38 41 49 52 53 54 55 57 58 59 60 61 63 65 69 70 75 82 84 85 86 87 92 94 99 100  
90 2 3 5 6 7 9 10 11 12 15 16 18 19 20 21 23 24 25 26 27 28 30 33 34 35 36 37 38 40 41 42 44 45 47 48 50 52 53 54 56 57 59 60 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99 100  
107 1 6 7 10 11 13 17 18 19 21 24 25 27 28 29 31 32 34 37 38 40 41 43 44 45 46 48 49 50 51 52 55 58 59 61 62 66 67 69 73 75 87 88 89 91 93 94 95 96 98 99 100  
111 1 2 4 5 6 7 8 9 11 12 13 15 17 18 19 20 21 22 24 28 31 32 33 34 36 37 38 39 41 42 44 45 46 47 48 51 52 53 54 57 58 60 61 66 67 70 71 72 73 74 75 77 79 80 81 82 83 84 85 87 88 89 90 91 92 93 94 96 97 99  
41 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 72 73 75 76 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
122 1 2 3 4 5 6 7 8 9 10 11 12 13 14 17 18 19 20 21 22 23 24 26 27 28 29 31 32 33 35 36 40 41 42 43 44 46 47 48 50 51 52 53 54 55 56 57 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 79 80 81 82 83 84 85 86 87 88 89 91 92 94 95 96 97 98 99 100  
105 1 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 30 31 32 33 35 36 37 38 39 40 41 44 45 46 48 49 50 52 53 54 55 58 59 60 61 62 63 64 65 66 67 68 69 70 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
57 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 69 73 74 75 76 78 79 80 81 82 83 84 85 87 89 90 91 92 93 94 95 96 97 98 99 100  
142 3 5 6 14 15 20 24 25 31 33 39 40 49 50 52 54 57 62 63 66 72 84 85 97  
117 7 21 27 31 32 34 38 39 41 49 52 61 71 77 88 90 92 95 97 100  
129 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 23 24 25 26 27 29 30 31 32 33 34 37 39 40 41 43 44 45 47 48 49 50 52 53 55 56 57 58 59 60 61 62 64 65 66 67 68 70 71 74 75 76 77 78 79 80 81 82 83 85 86 88 89 90 91 92 93 94 95 96 97 98 99 100  
32 1 2 3 5 6 7 9 10 11 12 13 14 15 16 18 19 21 22 23 25 27 28 31 32 33 34 35 37 39 42 44 47 49 50 51 52 54 60 61 62 63 64 65 66 67 68 69 70 71 74 75 77 78 79 80 81 82 84 88 89 91 92 94 96 98  
44 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98 99 100  
144 4 9 14 19 36 42 50 100  
10 7 8 10 21 27 34 35 54 70 74 75  
113 1 2 12 13 14 24 28 33 36 37 40 42 43 47 52 53 57 65 68 77 81 82 90 98 100  
68 1 2 4 5 6 8 10 12 15 23 25 26 27 30 31 35 36 37 39 40 41 44 45 48 49 50 51 52 53 55 56 57 60 62 64 66 67 71 72 73 74 75 77 78 80 81 83 84 86 89 90 92 93 94 96 97 98 99 100  
20 2 4 5 6 7 9 10 12 15 16 17 18 20 22 23 24 25 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 55 56 57 58 60 61 62 63 64 65 66 68 69 70 71 72 75 76 77 78 81 84 86 89 90 91 92 93 96 97 98 99  
39 1 3 4 8 9 10 11 12 13 16 18 20 24 25 27 30 31 33 34 35 36 40 49 50 51 56 57 58 59 60 61 62 64 66 67 68 69 70 71 72 74 77 78 80 81 84 85 87 94 95 96 99 100  
197 1 3 5 6 7 9 10 12 13 14 15 16 17 18 20 22 24 26 27 28 30 31 33 34 35 36 41 42 44 45 46 48 49 51 52 53 54 57 58 59 60 61 62 63 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 84 85 86 87 88 89 90 91 92 94 95 96 97 100  
193 26 57 83  
121 96  
62 1 3 6 7 9 11 16 17 20 23 25 28 29 32 36 38 45 52 55 63 67 77 78 81 83 85 87 88 89 97  
70 1 2 4 5 6 7 9 12 13 15 18 19 20 21 22 24 26 27 28 31 33 35 37 38 39 42 43 46 48 49 50 51 53 54 57 58 61 62 63 65 66 77 78 79 80 81 84 87 88 89 91 92 93 97 99 100  
114 2 4 5 7 8 9 10 12 13 15 18 19 20 23 24 25 27 28 29 31 32 33 34 36 37 38 40 41 42 48 49 51 52 53 54 55 58 59 61 63 68 69 70 72 73 74 77 78 79 80 83 88 89 90 91 92 93 94 95 96 97 98 99 100  
21 48 54 80  
66 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 45 46 48 50 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 85 86 87 88 90 91 92 93 95 96 97 98 99  
47 5 6 13 15 17 20 21 24 30 31 34 37 38 39 40 43 44 46 48 51 54 58 59 60 63 67 69 73 74 75 77 78 80 86 89 95 96 99 100  
