150 10
NETWORK_TREE :
6 7  
13 3  
61 3 4 5 6 9  
15 1 2 3 4 6 7 8 9  
70 7 9 10  
34 1 2 4 5 6 7 8 10  
33 1 3 4 6 8 9  
53 1 5 6 7 8 10  
102 1  
8 4  
147 7 9 10  
4 3 5 8 10  
16 1 2 4 7 9 10  
126 1 3 4 5 6 7 8 9 10  
52 2 4 6 10  
142 1 2 4 5 7  
60  
28  
139 2 7 8  
133 1 2 4 5 6 8 9  
39  
40 1 6 7 9  
84 1 3 6  
57 1 2 3 5 6 7 8 9 10  
56 1 2 4 5 6 7 8 9 10  
125 1 2 3 6  
110 1 7 10  
105  
109 1 2 4 5 6 7 8 10  
58 1 8  
135 1 2 4 5 7 8 9  
98 1 2 3 4 8 10  
44 2 6 8  
45 1 2 4 5 6 7 8 9  
74 1 3 5 7 10  
131 1 2 3 4 5 6 7 8 9  
81 1 2 3 5 6 7 8 9  
9 2 3 5 6 7 8 9 10  
54 2 6  
26 2 3 4 5 6 7 9 10  
67 6 10  
62 1 2 3 4 5 7 8  
86 4 5 9 10  
22 1 2 3 4 5 6 7 9  
111 7  
138 9  
89 3 4 5 6 7 8 9  
97 1 2 3 4 5 6 8 9 10  
115 1 4 5 6 7 8 9 10  
23 1 3 4 5 7 9 10  
93 1 5 7  
3 2 5 7 9 10  
1 2 4 5 6 8  
136 1 2 3 5 6 7 8 9 10  
96 8 9  
51 1 2 5 6 7 8 10  
5 1 2 3 4 5 6 7 9 10  
63 4 5  
112 1 2 8  
17 6  
88 3 8 9 10  
83 1 4 6 7 8 9 10  
59 4 6 7  
46 1 2 4 5 7 8 10  
127 1 2 3 4 5 6 7 8 10  
91  
48 4 5 10  
7 3 5 7 10  
69 1 3 6 8 9 10  
71  
80 1 2 3 4 6 8 9 10  
41 1 2 3 4 5 6 7 9 10  
104 2 4 5  
141 5  
129 4  
145 1 2 4 5 6 7 8 10  
38 1 2 8 10  
85 1 2 3 4 5 6 7 8 10  
77 1 2 3 4 5 6 8 9 10  
19 5 6 8  
116 1 2 3 4 5 6 7 8 10  
149  
79 2 8 9 10  
128 8  
64  
146 1 2 3 4 5 6 8 9 10  
50 2 6 8 9 10  
20  
134 3 4 5 6 10  
92  
108 1 5 6 7 9 10  
78 1 2 3 4 5 6 7 8 10  
101 1 4  
144  
120 1 6 9 10  
55 5 6 8 10  
10 10  
114 1 2 3 4 6 7 9  
18 2 5 6  
68  
94  
31 1 3 4 5 6 7 10  
35 2  
47 4 6 7  
12 1 3 4 5 6 7 8 9 10  
137 1 2 4 5 6 7 8 9 10  
49 3 4 6 7 8 9 10  
32 4  
122  
140 1 9  
87 6  
107 1 2 3 4 5 6 7 8 10  
106 9  
123 1 2 5 7 10  
73 5 6 7 8 9  
90 1 2 3 5 6 10  
27 1 3 6  
14 1 3 5 7 8  
103  
24 1 3 7 8  
143 1 2 3 5 6 7 8 9 10  
25 2 5 6  
82  
37 1 2 3 5 6 9 10  
148 1 2 4 5 8 9 10  
36 7  
99  
43 2 4 5 6 7 9  
113 1 2 3 5 6 9 10  
COST_INSTALL_SERVER_AND_PROGRAMS :
0 10.0 2.0 5.0 3.0 3.0 5.0 1.0 5.0 3.0 4.0 4.0  
119 12.0 4.0 2.0 4.0 4.0 5.0 1.0 2.0 4.0 3.0 2.0  
132 6.0 3.0 3.0 2.0 5.0 2.0 2.0 3.0 4.0 5.0 3.0  
2 7.0 3.0 4.0 3.0 2.0 1.0 5.0 5.0 3.0 4.0 2.0  
66 8.0 3.0 2.0 2.0 5.0 4.0 2.0 2.0 5.0 4.0 1.0  
121 7.0 4.0 5.0 4.0 2.0 4.0 4.0 3.0 2.0 4.0 4.0  
95 11.0 2.0 1.0 5.0 1.0 2.0 3.0 2.0 5.0 5.0 5.0  
65 9.0 1.0 1.0 4.0 2.0 4.0 2.0 5.0 3.0 2.0 4.0  
11 13.0 2.0 2.0 2.0 4.0 5.0 1.0 1.0 5.0 1.0 4.0  
100 7.0 1.0 3.0 3.0 5.0 2.0 5.0 3.0 4.0 5.0 1.0  
42 8.0 4.0 3.0 1.0 4.0 3.0 1.0 1.0 1.0 1.0 4.0  
29 8.0 2.0 4.0 3.0 2.0 5.0 5.0 5.0 3.0 4.0 1.0  
72 6.0 2.0 5.0 5.0 5.0 3.0 2.0 2.0 1.0 4.0 4.0  
118 9.0 1.0 4.0 3.0 4.0 1.0 4.0 3.0 2.0 2.0 4.0  
76 6.0 5.0 2.0 3.0 1.0 2.0 3.0 4.0 3.0 3.0 1.0  
130 8.0 4.0 3.0 1.0 3.0 3.0 4.0 4.0 3.0 3.0 1.0  
117 14.0 2.0 2.0 4.0 1.0 2.0 2.0 3.0 3.0 1.0 3.0  
124 13.0 4.0 2.0 4.0 1.0 5.0 2.0 3.0 2.0 4.0 2.0  
30 6.0 1.0 3.0 4.0 3.0 5.0 3.0 2.0 1.0 3.0 5.0  
75 9.0 1.0 3.0 3.0 3.0 4.0 3.0 1.0 5.0 4.0 3.0  
21 8.0 1.0 2.0 2.0 2.0 3.0 1.0 3.0 5.0 5.0 4.0  
6 11.0 4.0 4.0 3.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0  
13 13.0 5.0 5.0 5.0 4.0 1.0 1.0 1.0 5.0 5.0 4.0  
61 15.0 3.0 5.0 5.0 2.0 3.0 1.0 4.0 3.0 2.0 5.0  
15 10.0 3.0 2.0 1.0 1.0 5.0 4.0 3.0 5.0 3.0 2.0  
70 13.0 4.0 5.0 3.0 4.0 4.0 2.0 3.0 1.0 4.0 3.0  
34 10.0 4.0 4.0 2.0 4.0 3.0 4.0 2.0 4.0 4.0 2.0  
33 15.0 4.0 2.0 3.0 1.0 1.0 2.0 1.0 1.0 1.0 5.0  
53 11.0 5.0 3.0 2.0 1.0 5.0 2.0 4.0 4.0 1.0 4.0  
102 7.0 3.0 4.0 2.0 5.0 1.0 5.0 1.0 3.0 2.0 2.0  
8 9.0 1.0 3.0 3.0 2.0 1.0 4.0 1.0 2.0 5.0 3.0  
147 15.0 5.0 3.0 2.0 5.0 2.0 5.0 1.0 2.0 5.0 2.0  
4 8.0 4.0 1.0 3.0 4.0 5.0 2.0 1.0 5.0 4.0 5.0  
16 12.0 4.0 3.0 1.0 1.0 4.0 2.0 3.0 5.0 4.0 4.0  
126 6.0 3.0 2.0 1.0 5.0 2.0 1.0 5.0 2.0 2.0 5.0  
52 7.0 2.0 3.0 4.0 1.0 5.0 1.0 2.0 1.0 5.0 5.0  
142 11.0 3.0 1.0 4.0 4.0 3.0 2.0 3.0 3.0 3.0 5.0  
60 8.0 3.0 2.0 1.0 4.0 4.0 3.0 1.0 2.0 4.0 5.0  
28 14.0 5.0 4.0 5.0 2.0 5.0 1.0 4.0 4.0 5.0 2.0  
139 6.0 2.0 3.0 5.0 4.0 5.0 2.0 5.0 4.0 1.0 1.0  
133 11.0 3.0 5.0 3.0 5.0 3.0 4.0 3.0 2.0 4.0 1.0  
39 10.0 3.0 5.0 3.0 5.0 2.0 1.0 2.0 1.0 1.0 4.0  
40 9.0 1.0 5.0 5.0 3.0 1.0 5.0 5.0 5.0 5.0 3.0  
84 12.0 2.0 3.0 1.0 5.0 5.0 2.0 5.0 1.0 1.0 1.0  
57 12.0 1.0 4.0 4.0 5.0 3.0 4.0 5.0 2.0 1.0 4.0  
56 12.0 4.0 4.0 2.0 3.0 3.0 2.0 2.0 1.0 1.0 5.0  
125 10.0 2.0 2.0 5.0 3.0 4.0 5.0 2.0 1.0 4.0 3.0  
110 13.0 4.0 4.0 2.0 2.0 4.0 2.0 2.0 1.0 1.0 2.0  
105 12.0 3.0 3.0 4.0 5.0 5.0 1.0 3.0 3.0 2.0 1.0  
109 6.0 3.0 3.0 5.0 1.0 3.0 1.0 3.0 3.0 3.0 4.0  
58 10.0 5.0 2.0 5.0 2.0 5.0 3.0 1.0 5.0 5.0 5.0  
135 14.0 3.0 5.0 5.0 4.0 1.0 2.0 2.0 3.0 1.0 5.0  
98 15.0 5.0 2.0 3.0 1.0 3.0 1.0 4.0 3.0 4.0 1.0  
44 6.0 1.0 3.0 3.0 1.0 1.0 4.0 5.0 3.0 2.0 5.0  
45 15.0 3.0 1.0 4.0 5.0 4.0 1.0 2.0 1.0 2.0 4.0  
74 12.0 1.0 3.0 2.0 2.0 4.0 1.0 3.0 4.0 1.0 3.0  
131 10.0 2.0 5.0 4.0 5.0 2.0 5.0 2.0 1.0 3.0 1.0  
81 11.0 1.0 3.0 4.0 1.0 2.0 5.0 4.0 4.0 3.0 1.0  
9 8.0 5.0 2.0 3.0 1.0 1.0 1.0 1.0 5.0 4.0 2.0  
54 12.0 3.0 2.0 4.0 3.0 5.0 5.0 1.0 1.0 5.0 2.0  
26 14.0 2.0 5.0 2.0 2.0 3.0 5.0 3.0 4.0 2.0 2.0  
67 13.0 4.0 3.0 5.0 5.0 2.0 2.0 1.0 4.0 3.0 3.0  
62 6.0 4.0 5.0 5.0 3.0 2.0 2.0 3.0 1.0 1.0 4.0  
86 6.0 4.0 5.0 4.0 4.0 4.0 4.0 5.0 4.0 4.0 3.0  
22 9.0 4.0 5.0 2.0 4.0 1.0 3.0 4.0 1.0 2.0 3.0  
111 14.0 4.0 3.0 5.0 3.0 3.0 1.0 1.0 1.0 3.0 2.0  
138 7.0 2.0 4.0 5.0 2.0 3.0 1.0 4.0 4.0 1.0 5.0  
89 9.0 3.0 2.0 4.0 3.0 3.0 4.0 2.0 1.0 4.0 3.0  
97 11.0 5.0 4.0 5.0 4.0 2.0 2.0 4.0 1.0 1.0 1.0  
115 13.0 3.0 5.0 4.0 3.0 4.0 3.0 5.0 1.0 4.0 4.0  
23 10.0 5.0 4.0 5.0 5.0 3.0 4.0 2.0 1.0 4.0 1.0  
93 12.0 4.0 4.0 2.0 4.0 2.0 4.0 4.0 4.0 5.0 4.0  
3 14.0 4.0 1.0 4.0 3.0 1.0 4.0 4.0 5.0 4.0 1.0  
1 15.0 1.0 4.0 4.0 2.0 4.0 3.0 3.0 4.0 3.0 2.0  
136 9.0 1.0 4.0 4.0 2.0 2.0 4.0 3.0 5.0 2.0 1.0  
96 10.0 2.0 3.0 1.0 2.0 1.0 3.0 1.0 5.0 5.0 3.0  
51 11.0 5.0 4.0 1.0 5.0 2.0 4.0 3.0 4.0 5.0 3.0  
5 14.0 2.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 4.0 5.0  
63 10.0 5.0 5.0 4.0 3.0 2.0 4.0 2.0 5.0 4.0 4.0  
112 11.0 2.0 2.0 2.0 1.0 2.0 5.0 4.0 5.0 2.0 2.0  
17 8.0 2.0 4.0 1.0 5.0 2.0 1.0 4.0 4.0 1.0 5.0  
88 14.0 3.0 1.0 2.0 5.0 2.0 4.0 4.0 2.0 3.0 3.0  
83 15.0 1.0 5.0 5.0 5.0 3.0 5.0 4.0 2.0 2.0 5.0  
59 15.0 4.0 3.0 5.0 4.0 2.0 1.0 3.0 5.0 1.0 1.0  
46 12.0 5.0 1.0 3.0 5.0 3.0 2.0 2.0 5.0 2.0 4.0  
127 7.0 5.0 4.0 5.0 3.0 1.0 4.0 4.0 3.0 1.0 2.0  
91 13.0 5.0 1.0 3.0 1.0 5.0 3.0 1.0 1.0 2.0 1.0  
48 7.0 1.0 5.0 2.0 4.0 4.0 3.0 1.0 1.0 5.0 1.0  
7 14.0 3.0 1.0 3.0 5.0 4.0 1.0 5.0 1.0 5.0 4.0  
69 10.0 1.0 4.0 4.0 2.0 5.0 5.0 4.0 2.0 3.0 5.0  
71 9.0 1.0 4.0 3.0 4.0 4.0 4.0 5.0 2.0 1.0 1.0  
80 7.0 4.0 3.0 3.0 2.0 1.0 5.0 4.0 4.0 4.0 4.0  
41 11.0 1.0 5.0 3.0 4.0 2.0 1.0 3.0 2.0 1.0 1.0  
104 7.0 2.0 3.0 2.0 2.0 1.0 3.0 3.0 4.0 1.0 1.0  
141 7.0 3.0 4.0 4.0 4.0 2.0 2.0 1.0 4.0 1.0 3.0  
129 8.0 2.0 2.0 4.0 5.0 5.0 2.0 4.0 2.0 4.0 1.0  
145 9.0 2.0 4.0 5.0 4.0 2.0 1.0 5.0 2.0 5.0 5.0  
38 12.0 3.0 4.0 4.0 3.0 1.0 2.0 2.0 2.0 1.0 3.0  
85 8.0 5.0 1.0 4.0 2.0 3.0 1.0 5.0 2.0 1.0 2.0  
77 6.0 1.0 3.0 5.0 2.0 1.0 2.0 1.0 2.0 5.0 4.0  
19 13.0 2.0 1.0 4.0 2.0 4.0 1.0 2.0 5.0 3.0 5.0  
116 10.0 1.0 1.0 4.0 3.0 5.0 5.0 2.0 3.0 4.0 2.0  
149 6.0 3.0 3.0 1.0 4.0 1.0 5.0 3.0 2.0 3.0 5.0  
79 11.0 1.0 3.0 3.0 1.0 4.0 4.0 5.0 2.0 4.0 5.0  
128 13.0 4.0 4.0 2.0 4.0 2.0 5.0 1.0 2.0 3.0 1.0  
64 13.0 3.0 3.0 4.0 1.0 1.0 4.0 2.0 5.0 3.0 3.0  
146 11.0 4.0 4.0 1.0 4.0 4.0 1.0 3.0 2.0 3.0 1.0  
50 8.0 4.0 2.0 4.0 2.0 3.0 1.0 4.0 3.0 5.0 4.0  
20 6.0 1.0 1.0 5.0 4.0 3.0 5.0 5.0 2.0 1.0 5.0  
134 12.0 2.0 1.0 4.0 4.0 1.0 5.0 2.0 5.0 5.0 4.0  
92 7.0 1.0 1.0 4.0 3.0 1.0 3.0 4.0 1.0 1.0 3.0  
108 8.0 1.0 3.0 1.0 2.0 3.0 5.0 2.0 1.0 5.0 5.0  
78 15.0 1.0 1.0 1.0 2.0 1.0 2.0 1.0 3.0 2.0 3.0  
101 12.0 4.0 2.0 3.0 1.0 4.0 3.0 4.0 5.0 3.0 4.0  
144 14.0 2.0 3.0 3.0 1.0 2.0 4.0 5.0 4.0 5.0 1.0  
120 13.0 2.0 1.0 5.0 4.0 3.0 4.0 3.0 3.0 4.0 4.0  
55 10.0 1.0 2.0 2.0 3.0 1.0 5.0 3.0 2.0 1.0 2.0  
10 14.0 2.0 1.0 5.0 1.0 1.0 5.0 3.0 1.0 5.0 5.0  
114 10.0 4.0 2.0 2.0 1.0 1.0 4.0 1.0 4.0 4.0 2.0  
18 10.0 2.0 2.0 5.0 1.0 2.0 2.0 2.0 2.0 3.0 2.0  
68 8.0 4.0 1.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 3.0  
94 12.0 5.0 2.0 5.0 2.0 1.0 5.0 4.0 2.0 4.0 3.0  
31 9.0 5.0 5.0 4.0 3.0 4.0 2.0 2.0 4.0 2.0 5.0  
35 8.0 1.0 2.0 1.0 3.0 3.0 2.0 5.0 5.0 5.0 1.0  
47 13.0 5.0 4.0 1.0 4.0 2.0 4.0 5.0 4.0 2.0 4.0  
12 15.0 2.0 5.0 4.0 3.0 1.0 4.0 2.0 1.0 1.0 5.0  
137 11.0 3.0 4.0 1.0 1.0 5.0 1.0 3.0 1.0 5.0 2.0  
49 9.0 1.0 3.0 3.0 4.0 5.0 2.0 3.0 2.0 2.0 3.0  
32 9.0 5.0 5.0 5.0 2.0 5.0 2.0 3.0 1.0 4.0 2.0  
122 7.0 5.0 2.0 1.0 3.0 2.0 4.0 2.0 2.0 1.0 2.0  
140 9.0 1.0 2.0 3.0 1.0 2.0 3.0 5.0 4.0 2.0 4.0  
87 8.0 2.0 4.0 3.0 4.0 2.0 2.0 1.0 5.0 1.0 4.0  
107 12.0 3.0 2.0 1.0 5.0 4.0 5.0 2.0 2.0 1.0 1.0  
106 6.0 4.0 2.0 3.0 3.0 5.0 1.0 1.0 4.0 2.0 2.0  
123 6.0 1.0 2.0 1.0 1.0 5.0 5.0 1.0 1.0 2.0 1.0  
73 9.0 4.0 2.0 3.0 2.0 4.0 1.0 3.0 3.0 5.0 3.0  
90 13.0 1.0 4.0 2.0 4.0 5.0 1.0 2.0 1.0 1.0 5.0  
27 8.0 3.0 1.0 2.0 3.0 3.0 5.0 4.0 1.0 1.0 2.0  
14 7.0 1.0 5.0 5.0 1.0 3.0 4.0 5.0 1.0 2.0 5.0  
103 15.0 4.0 2.0 4.0 5.0 5.0 3.0 4.0 4.0 3.0 2.0  
24 8.0 1.0 1.0 3.0 3.0 3.0 4.0 1.0 4.0 3.0 5.0  
143 7.0 4.0 2.0 4.0 2.0 5.0 3.0 1.0 2.0 5.0 2.0  
25 7.0 3.0 3.0 5.0 4.0 2.0 5.0 4.0 5.0 2.0 5.0  
82 10.0 4.0 5.0 5.0 2.0 3.0 2.0 5.0 1.0 5.0 4.0  
37 11.0 3.0 3.0 1.0 4.0 2.0 2.0 2.0 3.0 3.0 2.0  
148 9.0 3.0 5.0 3.0 3.0 3.0 4.0 3.0 4.0 3.0 2.0  
36 11.0 5.0 4.0 2.0 4.0 5.0 1.0 3.0 4.0 5.0 4.0  
99 7.0 5.0 1.0 4.0 5.0 3.0 2.0 1.0 4.0 3.0 3.0  
43 15.0 1.0 1.0 5.0 2.0 1.0 3.0 2.0 3.0 2.0 1.0  
113 6.0 5.0 4.0 4.0 2.0 2.0 1.0 4.0 1.0 3.0 1.0  
