150 25
NETWORK_TREE :
54 1 5 10 11 12
55 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 23 25
56 1 2 4 6 7 12 13 15 17 18 20 21 25
58 1 3 5 7 8 9 11 12 14 17 19 21 22 24 25
59 1 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25
60 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 19 22 23 25
61 10 12 14 15
62 16 1 3 19 6 7 23 11 14 15
63 2 5 6 8 12
64 1 2 4 5 6 8 9 10 11 13 14 15 16 17 18 21 22 23 24 25
65 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25
66 1 4 5 6 9 11 15 16 18 19 21 23 25
67 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25
68 1 5 7 8 11 12 13 14 15 16 19 24 25
70 1 2 3 4 6 7 8 10 12 14 17 18 19 20 21 23 24
71 1 2 19 21 6 24 9 11
72 18
73 1 2 3 4 5 7 8 9 11 12 14 15 16 17 18 19 24 25
74 17 19 24 10 11 14
75 1 6 8 9 10 11 12 14 15 19 20 21 24 25
76 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 24 25
77 14
78 1 4
79 1 2 5 6 7 9 10 11 12 13 14 17 18 19 21 23 24
80 1 2 3 4 5 6 7 8 9 10 11 12 18 20 21 22 23 25
81 1 2 3 4 5 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25
82 16 2 3 20 6 24 9 10 15
83 18 19 22 24 8 13
84 1 2 5 6 7 8 9 11 14 15 16 17 18 22 23 24
85 1 18 20 4 5 6 10 11 13
86 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
87 17 21 24 12 13 15
88 2 3 4 5 6 7 9 10 11 12 16 17 18 19 20 21 22 24 25
90 1 2 3 4 6 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25
91 16 17 1 18 3 20 6 22 9 14 15
92 1 2 3 4 7 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25
93 1 2 3 4 6 7 8 9 10 12 14 15 16 17 18 19 20 21 24 25
94 1 3 4 5 6 7 8 10 14 16 18 20 21 23 24 25
95 16 18 19 4 22 24 9 25 10 13
96 16 19 4 5 22 7 23 9 12 14 15
97 1 2 3 4 5 7 8 10 12 13 14 16 17 18 19 20 22 23 25
98 18 22 11
99 2 3 6 7 8 9 10 13 15 16 17 19 20 22 24
100 3 19 4 5 21 23 25 11
101 1 19 5 21 22 9 13 14
102 2 18 19 3 5 14
103 1 2 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25
104 1 2 3 5 6 8 10 11 12 13 14 15 16 17 18 19 22 23 24 25
105 15
106 1 2 3 4 5 6 7 8 10 11 12 14 16 21 22 23 24 25
107 1 2 3 4 5 6 8 9 11 14 15 16 17 18 19 20 21 22 24 25
108 20 5 10 11
109 1 3 4 5 11 12 13 14 15 17 18 21 23 25
110 16 18 22 9 10 11 12
111 4 5 6 7 8 9 11 13 16 17 18 19 21 22 23 25
112 2 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25
113 1 3 4 5 6 8 9 10 11 12 14 16 17 18 19 20 21 22 23 24 25
114 1 17 19 3 4 20 23 24 25 10 11 12
115 3 6 7 10 11 12 14 15 16 17 18 19 21 22 23 24
116 16 1 2 4 24 25 9 10 12
117 17 21 22 23 12
118 1 3 4 5 6 7 8 11 12 13 14 15 16 17 19 20 21 22 23 24 25
119 3 5 6 8 10 11 13 14 15 17 18 19 20 21 22 24 25
120 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25
121 16 17 21 8 10 14
122 3 4 5 6 7 9 10 13 14 15 16 17 18 21 23 24 25
123 1 3 4 5 7 8 12 13 14 15 16 19 20 21 22
124 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 19 20 21 22 24 25
125 1 3 4 7 8 10 14 15 17 18 20 21 24
126 1 2 3 5 6 8 9 10 12 13 15 16 17 18 19 20 21 23 24
127 1 2 6 7 9 10 12 13 15 17 19 20 21 22 23 24 25
128 5 22 14 15
129 16 1 17 22 6 7 8 25 11 12
130 19 4 6 7 8 10 15
131 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 22 24 25
132 1 2 3 4 8 11 12 13 14 15 16 17 18 19 20 21 22 23 24
133 1 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
134 1 3 4 6 7 9 10 11 12 14 15 17 18 19 22 24 25
135 23 24 9 15
136 19 5 22
137 2 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
138 1 2 3 4 5 6 8 10 11 13 14 15 16 18 20 21 22
139 1 3 4 5 6 9 10 11 15 17 18 19 20 21 22 23 25
140 1 5 6 7 9 11 12 14 15 16 18 20 21 22
141 24
142 2 3 6 7 9 10 11 12 16 17 22 23 25
143 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
144 2 4 23 25 14
145 24
146 1 2 3 5 6 7 8 9 11 12 13 15 17 18 20 23 24 25
148 1 2 3 4 5 6 7 8 9 12 14 17 18 19 20 21 23 24
149 1 6 25
COST_INSTALL_SERVER_AND_PROGRAMS :
0 15 1 5 1 4 3 4 4 4 5 2 1 1 5 3 2 4 4 4 4 3 5 4 1 5 4
1 9 3 1 5 3 5 2 5 4 3 2 2 2 1 1 3 4 2 1 5 5 5 3 4 4 1
2 12 4 2 3 1 1 5 1 1 4 1 1 5 4 2 3 4 3 4 4 3 4 1 4 5 3
3 13 5 2 5 3 5 1 1 3 3 2 3 2 5 4 2 4 3 3 2 4 1 5 3 1 2
4 8 1 5 4 3 3 5 1 5 2 2 5 5 3 1 5 1 2 4 2 2 4 1 4 5 2
5 15 2 4 3 3 3 4 3 3 2 2 1 5 2 3 5 4 3 1 2 1 4 2 1 3 2
6 12 1 2 2 5 1 1 5 2 2 4 5 4 1 5 3 4 3 5 4 2 3 2 1 4 1
7 7 2 2 3 5 3 4 1 1 3 1 4 5 2 2 1 4 4 5 2 5 4 2 1 3 3
8 9 1 2 2 2 2 1 2 1 3 3 2 2 5 1 5 2 5 3 1 5 3 2 4 4 4
9 15 2 4 4 4 3 2 5 3 3 1 1 2 3 3 4 2 2 5 4 4 3 2 1 1 5
10 12 3 2 3 1 5 2 3 2 3 5 4 2 1 1 1 1 5 3 2 1 3 1 4 4 1
11 15 1 1 5 5 5 1 3 4 1 2 3 5 4 3 3 4 5 1 1 1 5 4 4 3 1
12 14 3 3 5 4 5 1 1 1 5 3 1 1 3 5 1 3 5 3 4 1 1 5 5 3 4
13 7 3 2 3 5 3 5 5 2 1 2 2 2 1 1 1 2 3 1 2 3 2 2 4 2 1
14 7 5 5 2 5 5 4 2 1 2 3 4 1 2 5 4 1 1 5 1 4 5 5 1 3 1
15 15 4 3 2 3 4 1 2 4 2 5 2 5 5 2 3 2 5 3 1 5 2 1 2 4 1
16 13 1 3 3 3 5 1 2 3 5 2 3 5 1 2 5 1 2 4 5 4 3 1 3 3 5
17 7 2 4 3 4 5 4 5 3 3 3 5 1 5 3 3 3 2 4 1 4 1 1 3 2 2
18 6 3 4 5 1 4 5 2 1 4 1 4 5 1 5 5 2 1 1 4 3 2 2 5 4 1
19 11 3 3 4 5 3 5 5 1 4 5 2 3 4 4 1 3 2 4 5 5 1 2 3 2 4
20 14 5 2 4 2 4 5 4 4 4 4 1 3 5 5 2 2 2 4 2 2 1 3 3 3 2
21 13 5 5 1 3 1 5 4 5 4 4 3 2 4 1 3 3 4 1 3 4 5 1 3 1 5
22 9 3 2 2 4 3 3 1 4 3 5 3 4 1 3 3 5 1 2 2 5 2 4 3 5 3
23 14 5 4 3 1 4 1 3 4 3 4 5 5 5 1 3 4 5 1 3 2 2 5 5 2 4
24 8 5 2 2 3 2 2 2 3 1 5 2 1 1 3 1 1 1 2 2 3 4 3 5 4 3
25 11 1 5 1 2 2 4 4 1 5 5 2 4 3 3 1 3 5 3 2 1 5 5 5 5 3
26 12 5 4 2 4 4 3 5 5 2 4 3 1 3 5 1 2 4 3 2 3 2 2 2 3 5
27 14 5 4 4 3 4 4 5 2 2 2 2 4 2 5 5 4 2 3 4 3 1 2 2 5 2
28 9 2 4 3 5 1 2 3 5 3 2 5 3 3 2 3 5 2 1 5 5 3 2 2 3 4
29 9 2 4 5 5 1 1 1 2 2 2 4 5 4 3 1 4 5 3 2 4 4 3 1 1 5
30 15 4 4 2 5 1 3 3 4 2 4 2 4 1 3 3 2 5 3 3 1 2 4 1 1 4
31 13 4 3 5 4 3 3 2 4 4 4 4 2 2 4 4 3 1 4 5 1 4 1 4 4 3
32 8 5 3 1 5 5 3 3 2 1 4 2 5 2 4 1 2 3 1 3 2 5 3 5 1 4
33 8 2 3 5 1 4 5 2 5 3 3 1 4 4 5 5 1 4 5 1 4 4 3 3 2 1
34 9 1 5 3 1 1 3 4 4 5 1 1 5 1 3 2 4 5 1 5 2 1 1 5 3 4
35 6 2 3 5 5 2 5 2 1 4 3 2 4 5 1 2 2 3 1 5 2 5 1 4 2 2
36 15 3 1 4 4 2 4 5 4 3 1 4 1 2 3 1 5 3 4 1 5 4 1 2 3 2
37 7 1 3 4 3 4 4 4 2 1 2 1 1 5 1 2 1 3 3 2 3 2 3 5 5 1
38 11 2 5 2 4 2 5 1 4 5 2 5 3 2 5 2 1 3 5 5 3 3 4 1 2 5
39 8 2 1 3 4 3 4 4 3 1 3 4 1 1 1 3 2 5 3 4 3 4 4 5 4 5
40 9 3 5 1 2 5 2 3 1 2 3 3 5 1 5 5 5 4 2 5 1 1 4 5 2 1
41 9 4 3 5 5 5 4 4 1 3 1 1 3 3 1 1 1 3 3 3 3 1 1 2 4 5
42 14 4 5 5 3 5 4 1 4 4 1 1 4 1 3 4 3 4 5 1 3 1 3 2 4 2
43 14 3 5 3 2 2 4 2 3 1 1 3 2 5 1 2 3 2 4 4 2 5 5 4 5 3
44 9 2 3 1 2 5 3 5 1 4 4 4 4 5 3 2 3 1 3 4 5 4 3 3 5 1
45 7 3 2 3 1 5 4 2 2 2 1 4 3 2 1 3 4 2 2 2 1 1 1 5 3 2
46 14 3 1 2 1 3 1 5 2 5 3 2 1 4 1 2 4 4 5 2 4 4 4 2 2 3
47 11 1 1 5 2 2 4 5 2 1 5 4 4 2 1 5 1 3 3 1 2 4 2 5 2 4
48 15 4 5 5 1 5 4 2 4 2 3 2 4 1 1 3 4 2 2 4 4 1 2 4 3 3
49 9 2 5 2 5 5 3 5 3 3 1 1 5 5 1 1 5 5 3 2 2 3 1 1 5 3
50 13 3 2 3 3 5 4 4 1 1 3 1 4 1 2 3 2 3 4 3 1 2 5 4 4 3
51 15 3 5 2 5 5 3 1 1 3 1 4 2 2 4 2 4 2 5 2 2 3 4 3 2 5
52 8 1 3 3 5 5 5 3 3 4 2 3 2 2 5 3 2 1 1 1 4 2 1 1 3 5
53 12 1 2 2 4 3 4 3 4 1 5 3 1 5 3 5 1 3 5 2 3 5 2 2 5 2
54 9 5 5 3 2 5 5 2 5 2 5 4 4 4 5 5 5 4 4 5 3 3 3 3 2 5
55 15 2 5 2 3 4 5 1 2 4 3 3 2 1 1 2 5 1 5 1 1 3 1 5 3 5
56 6 5 4 5 5 2 5 3 5 4 3 5 1 5 1 4 4 4 4 1 5 4 3 4 3 5
57 7 5 1 5 3 2 3 3 2 5 5 4 4 3 4 4 5 5 5 5 2 5 4 4 2 3
58 6 1 2 3 1 5 3 4 2 1 1 2 5 2 3 1 2 5 5 5 3 3 1 3 5 3
59 14 4 4 4 4 2 5 5 3 5 4 5 4 4 4 5 4 5 5 1 5 1 4 5 3 2
60 15 5 3 4 5 2 2 2 2 1 1 2 1 4 3 3 1 1 1 4 2 4 4 1 1 3
61 10 4 2 5 2 4 5 2 1 5 3 4 2 5 5 3 2 3 5 3 3 3 4 4 5 3
62 13 3 3 3 1 5 4 2 4 3 2 3 1 4 3 3 1 3 2 1 2 3 1 3 5 5
63 15 1 1 3 2 5 4 4 5 5 5 3 3 1 4 3 3 5 4 3 3 1 5 3 1 5
64 6 3 3 1 1 1 4 2 5 5 2 1 4 2 5 5 1 4 4 3 3 5 2 1 4 1
65 12 5 2 3 3 1 5 4 3 4 1 4 2 4 4 1 4 3 3 2 4 3 3 4 2 2
66 7 3 4 4 1 5 2 5 1 5 3 2 4 1 4 5 4 2 5 1 3 2 4 2 4 5
67 13 1 2 5 2 5 4 4 4 2 1 1 5 2 2 3 1 1 4 4 3 2 4 4 1 1
68 9 5 3 1 2 4 4 4 5 3 1 5 1 1 5 4 4 1 4 1 3 3 1 3 2 2
69 6 5 4 2 3 2 1 3 5 1 3 1 1 3 2 5 5 5 1 1 3 5 3 4 1 4
70 12 4 5 2 2 3 2 5 3 5 4 1 5 4 5 1 1 1 1 4 2 4 5 4 3 3
71 9 4 3 1 5 1 5 5 2 3 2 3 1 5 5 1 4 4 4 4 5 1 1 4 5 1
72 14 3 2 4 4 5 3 4 4 1 1 3 5 4 5 1 3 4 5 3 5 2 3 5 2 2
73 6 2 3 3 4 2 1 1 4 1 1 3 1 2 4 5 5 2 4 4 5 2 2 4 5 4
74 9 3 4 2 1 5 4 4 5 3 3 4 1 3 2 5 2 1 3 2 3 4 3 4 3 5
75 13 4 1 4 5 4 3 3 5 2 3 2 5 4 1 5 4 2 1 1 5 3 1 1 4 2
76 7 5 5 3 4 1 4 1 3 2 5 2 3 2 5 5 5 5 5 3 3 2 2 3 5 2
77 9 5 2 3 5 4 1 5 2 5 2 4 2 4 4 1 4 2 4 4 3 5 5 5 1 5
78 10 4 1 4 1 1 5 5 1 2 1 4 5 3 2 2 1 3 2 1 1 2 4 3 5 1
79 15 1 5 5 3 3 4 5 5 4 3 2 4 3 1 5 2 4 5 2 5 5 2 2 2 3
80 7 3 3 3 5 2 1 1 3 4 4 4 4 3 2 4 3 1 5 3 5 1 5 4 4 1
81 13 1 4 1 5 4 1 5 1 1 3 4 2 1 3 2 3 1 4 5 3 1 5 1 4 4
82 15 1 4 4 3 2 2 4 1 4 4 3 3 2 1 2 1 5 3 1 1 5 2 3 5 4
83 6 1 2 5 3 3 1 2 3 5 3 5 2 3 3 5 4 5 3 1 5 1 3 1 2 4
84 12 4 3 5 5 3 2 4 1 1 3 5 5 2 5 3 4 3 2 3 3 1 5 5 4 2
85 9 2 4 1 5 5 4 4 3 4 3 1 1 4 5 5 3 5 5 3 5 3 4 1 3 5
86 13 5 5 1 4 5 2 3 5 3 2 2 5 5 4 4 5 1 3 3 1 1 3 4 3 4
87 15 2 5 1 1 2 2 5 3 5 3 4 4 1 5 1 1 5 4 2 5 4 1 2 3 1
88 13 4 1 4 4 4 2 1 5 3 5 5 1 4 5 1 2 2 1 1 2 5 3 1 4 1
89 9 1 4 4 3 2 3 4 2 1 4 2 1 2 3 2 4 1 3 5 3 1 4 4 2 3
90 10 5 2 1 1 3 4 2 4 1 3 2 5 1 3 3 4 5 5 1 2 3 1 1 2 4
91 15 2 3 5 4 3 1 1 5 5 2 1 5 4 1 3 4 3 4 3 2 4 3 1 4 2
92 13 5 2 1 2 3 5 5 3 3 1 1 4 5 3 4 5 2 4 5 4 4 5 5 2 2
93 6 1 4 1 4 3 3 3 1 4 1 2 4 3 1 4 3 2 2 4 2 3 1 2 5 3
94 12 3 1 1 4 1 4 3 5 3 5 2 3 1 1 2 1 4 4 1 4 2 4 5 4 5
95 12 4 4 2 2 1 2 1 2 1 4 3 3 1 3 3 5 5 4 3 5 5 5 1 2 5
96 14 1 3 4 1 4 2 4 3 2 1 4 4 3 5 1 5 5 5 2 5 4 1 4 1 1
97 13 2 5 4 2 3 1 1 1 1 4 2 3 5 2 3 3 1 4 3 3 1 4 3 2 1
98 8 2 5 1 4 1 1 3 3 1 4 3 5 2 2 5 1 4 5 1 1 4 4 3 4 2
99 8 3 1 4 5 4 4 2 3 4 4 2 3 1 4 5 2 1 2 4 2 3 4 2 5 2
100 7 5 3 2 2 2 1 1 4 3 1 4 3 5 4 4 3 1 5 5 4 4 3 3 5 2
101 10 2 1 4 5 3 1 5 3 5 3 2 2 2 3 5 2 1 2 4 4 1 5 5 5 2
102 7 5 4 1 1 5 4 2 2 5 1 1 5 4 4 3 5 1 1 3 3 3 2 5 4 3
103 12 1 5 3 3 1 4 3 2 1 4 2 5 1 1 2 4 3 3 3 5 3 3 5 5 4
104 11 1 3 5 4 3 1 5 3 1 4 5 4 5 3 3 4 5 4 1 5 2 2 5 4 3
105 10 5 1 4 2 4 1 2 3 1 1 4 3 5 4 5 5 5 1 5 2 2 5 1 1 1
106 7 5 5 3 5 1 5 5 2 4 4 3 2 5 1 4 3 4 2 2 3 5 3 4 3 4
107 10 5 3 4 5 3 4 2 1 3 2 1 1 5 5 1 3 1 1 1 1 1 3 5 1 4
108 14 2 3 2 1 2 2 1 5 2 3 2 2 4 1 2 5 4 1 5 5 5 3 5 1 4
109 11 1 5 4 2 1 4 1 4 5 1 4 4 4 1 4 4 4 1 5 3 3 4 1 3 2
110 13 5 3 1 2 3 4 3 3 2 3 4 4 5 5 3 3 5 5 1 1 2 1 2 2 1
111 15 1 3 2 1 4 2 5 3 4 5 2 4 1 1 1 2 2 5 4 2 1 5 2 1 5
112 7 1 1 4 5 5 5 3 3 3 2 4 3 4 4 2 4 1 4 1 3 1 2 5 5 2
113 11 5 3 3 3 2 2 4 1 1 1 4 4 3 1 5 4 4 5 2 2 5 4 4 3 3
114 10 5 5 2 2 5 2 5 2 2 1 2 2 1 2 2 4 2 5 2 4 4 5 4 3 1
115 9 3 5 4 3 5 5 5 1 2 2 4 4 5 4 4 3 5 4 3 4 2 1 4 3 3
116 6 5 2 4 1 5 4 4 2 1 4 2 1 2 2 4 1 5 3 2 3 2 3 2 2 5
117 10 4 4 5 2 1 3 2 1 4 4 1 5 3 4 3 5 5 4 4 5 4 3 1 1 2
118 12 1 4 5 1 2 4 2 4 2 5 2 3 4 5 3 3 3 3 1 1 5 5 2 5 3
119 14 5 3 1 2 5 3 3 5 4 1 3 1 5 5 3 1 1 3 4 3 1 5 4 3 1
120 14 4 4 2 1 4 2 1 5 5 2 1 5 1 1 2 4 2 4 3 5 4 2 1 3 2
121 8 5 4 2 2 2 5 5 1 2 4 2 5 1 4 4 4 4 3 2 2 1 4 3 4 5
122 10 2 3 1 1 5 1 2 2 2 4 2 5 1 2 4 2 3 5 4 2 3 3 1 3 2
123 13 3 5 4 4 1 5 5 4 3 5 2 5 3 1 5 5 2 4 2 4 4 1 1 5 2
124 15 4 1 2 5 1 3 1 2 2 3 1 1 1 1 4 5 5 4 2 1 3 2 4 3 3
125 8 1 5 1 3 3 4 2 3 4 3 5 3 4 3 2 5 2 5 5 1 1 5 1 2 3
126 10 1 2 4 1 4 5 1 4 3 2 1 2 2 3 1 3 5 5 5 4 3 4 5 1 4
127 14 1 5 5 3 4 4 1 1 3 3 4 4 3 4 4 4 1 4 4 4 5 3 5 1 4
128 8 3 4 4 2 2 4 1 2 3 2 4 3 2 5 3 3 3 5 1 1 5 5 4 4 2
129 9 3 1 2 4 3 5 2 4 4 2 5 3 3 3 2 2 3 1 5 2 5 4 1 1 3
130 10 2 5 1 4 4 1 4 5 3 1 3 2 3 2 2 1 1 3 5 3 5 1 4 1 3
131 10 2 2 5 4 2 2 3 5 2 5 5 5 3 1 2 1 1 3 1 1 3 5 4 1 3
132 10 1 5 5 2 3 2 2 3 4 2 2 3 4 1 2 2 1 2 2 3 5 4 2 4 4
133 12 4 4 2 3 5 3 5 1 1 1 5 3 4 2 1 5 5 4 5 4 3 5 3 5 3
134 8 4 5 2 2 2 1 4 3 2 4 1 2 2 5 1 4 5 1 2 2 3 4 3 2 1
135 7 1 3 4 4 1 5 1 3 5 3 2 2 2 2 4 5 4 4 2 5 5 1 3 2 3
136 12 5 1 2 4 1 4 1 3 3 4 3 5 5 5 3 4 1 3 1 4 2 2 4 1 3
137 14 4 3 4 2 4 3 2 5 3 2 3 2 5 3 5 1 4 2 3 2 3 4 3 3 1
138 6 2 5 5 5 1 1 3 5 3 1 1 4 1 2 5 2 2 5 3 3 3 2 3 1 2
139 10 4 5 2 5 4 1 2 3 2 2 2 3 2 4 2 4 5 1 1 5 3 4 1 3 1
140 8 3 5 4 1 1 4 3 5 4 2 4 3 3 4 5 1 1 4 1 5 5 1 3 3 1
141 15 2 5 1 2 2 1 3 5 5 1 4 4 3 2 4 3 2 4 5 1 5 1 4 1 2
142 11 3 3 3 4 5 2 2 2 2 4 5 5 1 5 5 3 2 1 1 2 1 4 4 1 3
143 8 4 1 3 5 5 4 1 4 4 3 2 5 2 4 3 2 5 1 4 5 5 3 5 5 4
144 15 2 3 1 3 5 2 4 4 2 3 5 5 2 1 5 3 2 1 1 3 5 5 2 5 5
145 13 1 2 2 5 3 5 3 3 4 3 4 3 2 1 1 4 1 1 3 4 2 1 1 3 3
146 9 3 4 5 3 4 5 4 5 2 2 2 5 5 4 4 5 3 5 1 2 2 3 2 5 3
147 14 2 5 4 5 4 2 4 3 4 3 1 4 4 4 5 4 5 1 5 5 2 3 5 5 5
148 10 2 5 2 4 5 3 2 5 3 1 2 1 4 3 1 3 1 5 2 5 4 4 1 5 5
149 10 5 3 2 1 2 3 3 4 2 2 3 1 2 1 4 2 1 4 5 3 4 5 4 1 5
